policy,epoch,loss_before,loss_after,accuracy_after,selected_primitives,programs,pair_programs,group_programs,utility_evaluations,predicted_utility,realized_utility
E0-global-singleton,271,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,272,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,273,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,274,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,275,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,276,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,277,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,278,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,279,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,280,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,281,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,282,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,283,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,284,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,285,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,286,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,287,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,288,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,289,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,290,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,291,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,292,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,293,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,294,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,295,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,296,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,297,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,298,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,299,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,300,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,301,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,302,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,303,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,304,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,305,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,306,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,307,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,308,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,309,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,310,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,311,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,312,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,313,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,314,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,315,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,316,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,317,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,318,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,319,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,320,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,321,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,322,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,323,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,324,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,325,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,326,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,327,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,328,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,329,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,330,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,331,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,332,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,333,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,334,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,335,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,336,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,337,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,338,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,339,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,340,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,341,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,342,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,343,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,344,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,345,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,346,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,347,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,348,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,349,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,350,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,351,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,352,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,353,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,354,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,355,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,356,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,357,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,358,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,359,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,360,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,361,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,362,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,363,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,364,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,365,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,366,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,367,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,368,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,369,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,370,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,371,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,372,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,373,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,374,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,375,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,376,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,377,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,378,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,379,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,380,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,381,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,382,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,383,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,384,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,385,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,386,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,387,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,388,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,389,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,390,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,391,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,392,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,393,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,394,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,395,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,396,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,397,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,398,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,399,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,400,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,401,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,402,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,403,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,404,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,405,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,406,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,407,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,408,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,409,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,410,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,411,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,412,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,413,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,414,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,415,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,416,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,417,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,418,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,419,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,420,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,421,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,422,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,423,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,424,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,425,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,426,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,427,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,428,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,429,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,430,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,431,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,432,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,433,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,434,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,435,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,436,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,437,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,438,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,439,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,440,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,441,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,442,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,443,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,444,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,445,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,446,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,447,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,448,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,449,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,450,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,451,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,452,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,453,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,454,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,455,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,456,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,457,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,458,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,459,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,460,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,461,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,462,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,463,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,464,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,465,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,466,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,467,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,468,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,469,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,470,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,471,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,472,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,473,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,474,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,475,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,476,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,477,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,478,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,479,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,480,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,481,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,482,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,483,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,484,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,485,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,486,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,487,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,488,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,489,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,490,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,491,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,492,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,493,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,494,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,495,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,496,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,497,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,498,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,499,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,500,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,501,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,502,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
E0-global-singleton,503,0.18534479,0.18534479,1.00000000,0,1,0,0,0,0.00000000,0.00000000
