dataset_index,initialization_index,stream_seed,state_step,anchor_step,age,method,feature_dimensions,feature_payload_bytes,feature_acquisition_median_ns,partition_build_median_ns,iterations,within_sse,measurement_repetitions
2,2,a303ea0000000011,2410,2400,10,nearest_centroid_quota_repair,27,20736,12700,64800,1,2.342022580482e1,3
2,2,a303ea0000000011,2410,2400,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000011,2425,2400,25,balanced_kmeans,27,20736,12900,3284800,5,2.211314437139e1,3
2,2,a303ea0000000011,2425,2400,25,warm_start_balanced_kmeans,27,20736,12900,1195400,2,2.144875208530e1,3
2,2,a303ea0000000011,2425,2400,25,projected_order_1d,27,20736,12900,17300,1,4.474646188693e1,3
2,2,a303ea0000000011,2425,2400,25,nearest_centroid_quota_repair,27,20736,12900,66000,1,2.391953887841e1,3
2,2,a303ea0000000011,2425,2400,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000011,2450,2400,50,balanced_kmeans,27,20736,13100,3661800,6,2.205130966348e1,3
2,2,a303ea0000000011,2450,2400,50,warm_start_balanced_kmeans,27,20736,13100,979600,2,2.149271361405e1,3
2,2,a303ea0000000011,2450,2400,50,projected_order_1d,27,20736,13100,16200,1,4.255006972849e1,3
2,2,a303ea0000000011,2450,2400,50,nearest_centroid_quota_repair,27,20736,13100,73900,1,2.459043905365e1,3
2,2,a303ea0000000011,2450,2400,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000011,2500,2400,100,balanced_kmeans,27,20736,12800,3709700,6,2.233433091483e1,3
2,2,a303ea0000000011,2500,2400,100,warm_start_balanced_kmeans,27,20736,12800,2691600,5,2.175411886013e1,3
2,2,a303ea0000000011,2500,2400,100,projected_order_1d,27,20736,12800,16400,1,3.914442688663e1,3
2,2,a303ea0000000011,2500,2400,100,nearest_centroid_quota_repair,27,20736,12800,82200,1,3.075805183771e1,3
2,2,a303ea0000000011,2500,2400,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000012,600,600,0,balanced_kmeans,27,20736,12300,2130200,4,1.123711453675e1,3
2,2,a303ea0000000012,600,600,0,warm_start_balanced_kmeans,27,20736,12300,2350700,4,1.123711453675e1,3
2,2,a303ea0000000012,600,600,0,projected_order_1d,27,20736,12300,16200,1,2.651911097181e1,3
2,2,a303ea0000000012,600,600,0,nearest_centroid_quota_repair,27,20736,12300,2561300,4,1.123711453675e1,3
2,2,a303ea0000000012,600,600,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000012,601,600,1,balanced_kmeans,27,20736,11800,3289500,7,1.090443355202e1,3
2,2,a303ea0000000012,601,600,1,warm_start_balanced_kmeans,27,20736,11800,820800,2,1.116970735125e1,3
2,2,a303ea0000000012,601,600,1,projected_order_1d,27,20736,11800,15800,1,2.663126763424e1,3
2,2,a303ea0000000012,601,600,1,nearest_centroid_quota_repair,27,20736,11800,72700,1,1.410135265377e1,3
2,2,a303ea0000000012,601,600,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000012,610,600,10,balanced_kmeans,27,20736,9400,1947400,4,1.010191221471e1,3
2,2,a303ea0000000012,610,600,10,warm_start_balanced_kmeans,27,20736,9400,1844600,4,1.031119463845e1,3
2,2,a303ea0000000012,610,600,10,projected_order_1d,27,20736,9400,16200,1,2.519568537209e1,3
2,2,a303ea0000000012,610,600,10,nearest_centroid_quota_repair,27,20736,9400,68300,1,1.049562174194e1,3
2,2,a303ea0000000012,610,600,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000012,625,600,25,balanced_kmeans,27,20736,11700,2238200,5,1.019586385162e1,3
2,2,a303ea0000000012,625,600,25,warm_start_balanced_kmeans,27,20736,11700,773500,2,1.034348268983e1,3
2,2,a303ea0000000012,625,600,25,projected_order_1d,27,20736,11700,13900,1,2.715458509532e1,3
2,2,a303ea0000000012,625,600,25,nearest_centroid_quota_repair,27,20736,11700,56000,1,1.039609528714e1,3
2,2,a303ea0000000012,625,600,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000012,650,600,50,balanced_kmeans,27,20736,14400,3255200,6,1.168991940095e1,3
2,2,a303ea0000000012,650,600,50,warm_start_balanced_kmeans,27,20736,14400,952200,2,1.185833975429e1,3
2,2,a303ea0000000012,650,600,50,projected_order_1d,27,20736,14400,9700,1,2.777244715478e1,3
2,2,a303ea0000000012,650,600,50,nearest_centroid_quota_repair,27,20736,14400,32600,1,1.381387675773e1,3
2,2,a303ea0000000012,650,600,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000012,700,600,100,balanced_kmeans,27,20736,11700,2433200,5,1.172488045261e1,3
2,2,a303ea0000000012,700,600,100,warm_start_balanced_kmeans,27,20736,11700,1019500,4,1.167827751012e1,3
2,2,a303ea0000000012,700,600,100,projected_order_1d,27,20736,11700,9900,1,3.586738499028e1,3
2,2,a303ea0000000012,700,600,100,nearest_centroid_quota_repair,27,20736,11700,33500,1,1.529229123392e1,3
2,2,a303ea0000000012,700,600,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000012,2400,2400,0,balanced_kmeans,27,20736,11800,3844600,5,2.447012015814e1,3
2,2,a303ea0000000012,2400,2400,0,warm_start_balanced_kmeans,27,20736,11800,1875300,3,2.345734462807e1,3
2,2,a303ea0000000012,2400,2400,0,projected_order_1d,27,20736,11800,13200,1,4.508558689271e1,3
2,2,a303ea0000000012,2400,2400,0,nearest_centroid_quota_repair,27,20736,11800,81400,1,2.905469585044e1,3
2,2,a303ea0000000012,2400,2400,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000012,2401,2400,1,balanced_kmeans,27,20736,12200,3755900,5,2.494782621603e1,3
2,2,a303ea0000000012,2401,2400,1,warm_start_balanced_kmeans,27,20736,12200,1024100,2,2.387621406775e1,3
2,2,a303ea0000000012,2401,2400,1,projected_order_1d,27,20736,12200,10000,1,4.843441057919e1,3
2,2,a303ea0000000012,2401,2400,1,nearest_centroid_quota_repair,27,20736,12200,43600,1,3.570819903685e1,3
2,2,a303ea0000000012,2401,2400,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000012,2410,2400,10,balanced_kmeans,27,20736,11400,2908700,4,2.567349104265e1,3
2,2,a303ea0000000012,2410,2400,10,warm_start_balanced_kmeans,27,20736,11400,1383800,3,2.468660743721e1,3
2,2,a303ea0000000012,2410,2400,10,projected_order_1d,27,20736,11400,13400,1,4.313120870177e1,3
2,2,a303ea0000000012,2410,2400,10,nearest_centroid_quota_repair,27,20736,11400,34700,1,4.131367106364e1,3
2,2,a303ea0000000012,2410,2400,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000012,2425,2400,25,balanced_kmeans,27,20736,9100,2571700,5,2.537580205073e1,3
2,2,a303ea0000000012,2425,2400,25,warm_start_balanced_kmeans,27,20736,9100,776000,2,2.458491544159e1,3
2,2,a303ea0000000012,2425,2400,25,projected_order_1d,27,20736,9100,10000,1,4.112570271769e1,3
2,2,a303ea0000000012,2425,2400,25,nearest_centroid_quota_repair,27,20736,9100,33200,1,4.283923239362e1,3
2,2,a303ea0000000012,2425,2400,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000012,2450,2400,50,balanced_kmeans,27,20736,13700,3420000,6,2.280408651284e1,3
2,2,a303ea0000000012,2450,2400,50,warm_start_balanced_kmeans,27,20736,13700,1147100,2,2.188504423250e1,3
2,2,a303ea0000000012,2450,2400,50,projected_order_1d,27,20736,13700,14500,1,4.237958996732e1,3
2,2,a303ea0000000012,2450,2400,50,nearest_centroid_quota_repair,27,20736,13700,54600,1,3.736931651873e1,3
2,2,a303ea0000000012,2450,2400,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,2,a303ea0000000012,2500,2400,100,balanced_kmeans,27,20736,13000,2841300,5,2.038987142572e1,3
2,2,a303ea0000000012,2500,2400,100,warm_start_balanced_kmeans,27,20736,13000,1736400,3,2.018970045960e1,3
2,2,a303ea0000000012,2500,2400,100,projected_order_1d,27,20736,13000,17000,1,4.060611472783e1,3
2,2,a303ea0000000012,2500,2400,100,nearest_centroid_quota_repair,27,20736,13000,71900,1,3.477000084306e1,3
2,2,a303ea0000000012,2500,2400,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
