seed,snapshot,source_kind,source_program_ordinal,step_offset,global_commit,step_status,program_present,program_left,program_right,program_len,delta_left,delta_right,invalid_source_step
b492b66fbe98f273,2400,ACTION,44,34,2434,generated,true,104,88,2,0.02,0.02,0
b492b66fbe98f273,2400,ACTION,44,35,2435,generated,true,108,86,2,0.02,0,0
b492b66fbe98f273,2400,ACTION,44,36,2436,generated,true,23,50,2,0.02,0,0
b492b66fbe98f273,2400,ACTION,44,37,2437,generated,true,23,52,2,0.02,0,0
b492b66fbe98f273,2400,ACTION,44,38,2438,generated,true,22,55,2,-0.02,0,0
b492b66fbe98f273,2400,ACTION,44,39,2439,generated,true,16,63,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ACTION,44,40,2440,generated,true,12,69,2,0.02,-0.01,0
b492b66fbe98f273,2400,ACTION,44,41,2441,generated,true,12,71,2,0.02,0,0
b492b66fbe98f273,2400,ACTION,44,42,2442,generated,true,12,73,2,0.02,-0.02,0
b492b66fbe98f273,2400,ACTION,44,43,2443,generated,true,12,75,2,0.02,-0.01,0
b492b66fbe98f273,2400,ACTION,44,44,2444,generated,true,12,77,2,0.02,-0.02,0
b492b66fbe98f273,2400,ACTION,44,45,2445,generated,true,12,79,2,0.02,-0.02,0
b492b66fbe98f273,2400,ACTION,44,46,2446,generated,true,12,81,2,0.02,0,0
b492b66fbe98f273,2400,ACTION,44,47,2447,generated,true,14,81,2,-0.02,0,0
b492b66fbe98f273,2400,ACTION,44,48,2448,generated,true,31,66,2,-0.02,0.01,0
b492b66fbe98f273,2400,ACTION,44,49,2449,generated,true,9,90,2,-0.02,0.01,0
b492b66fbe98f273,2400,ACTION,44,50,2450,generated,true,28,73,2,0.02,-0.02,0
b492b66fbe98f273,2400,ACTION,44,51,2451,generated,true,8,95,2,0.02,0,0
b492b66fbe98f273,2400,ACTION,44,52,2452,generated,true,21,84,2,0.02,0,0
b492b66fbe98f273,2400,ACTION,44,53,2453,generated,true,21,86,2,0.02,0,0
b492b66fbe98f273,2400,ACTION,44,54,2454,generated,true,21,88,2,0.02,0.01,0
b492b66fbe98f273,2400,ACTION,44,55,2455,generated,true,31,80,2,-0.02,0,0
b492b66fbe98f273,2400,ACTION,44,56,2456,generated,true,12,101,2,-0.02,0.02,0
b492b66fbe98f273,2400,ACTION,44,57,2457,generated,true,12,103,2,-0.02,0,0
b492b66fbe98f273,2400,ACTION,44,58,2458,generated,true,12,105,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ACTION,44,59,2459,generated,true,31,88,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ACTION,44,60,2460,generated,true,12,109,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ACTION,44,61,2461,generated,true,12,111,2,-0.02,0,0
b492b66fbe98f273,2400,ACTION,44,62,2462,generated,true,12,113,2,-0.02,0.02,0
b492b66fbe98f273,2400,ACTION,44,63,2463,generated,true,12,115,2,-0.02,0,0
b492b66fbe98f273,2400,ANCESTOR,-1,1,2401,generated,true,95,31,2,0,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,2,2402,generated,true,97,31,2,0.02,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,3,2403,generated,true,108,22,2,-0.01,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,4,2404,generated,true,117,15,2,0.02,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,5,2405,generated,true,95,39,2,0,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,6,2406,generated,true,97,39,2,-0.02,0.01,0
b492b66fbe98f273,2400,ANCESTOR,-1,7,2407,generated,true,3,12,2,-0.02,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,8,2408,generated,true,4,13,2,-0.01,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,9,2409,generated,true,6,13,2,0,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,10,2410,generated,true,8,13,2,0.02,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,11,2411,generated,true,10,13,2,-0.01,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,12,2412,generated,true,12,13,2,0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,13,2413,generated,true,13,14,2,-0.02,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,14,2414,generated,true,13,16,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,15,2415,generated,true,13,18,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,16,2416,generated,true,2,31,2,0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,17,2417,generated,true,13,22,2,0,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,18,2418,generated,true,6,31,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,19,2419,generated,true,14,25,2,-0.02,-0.01,0
b492b66fbe98f273,2400,ANCESTOR,-1,20,2420,generated,true,2,39,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,21,2421,generated,true,12,31,2,-0.02,0.005,0
b492b66fbe98f273,2400,ANCESTOR,-1,22,2422,generated,true,15,30,2,-0.02,0.01,0
b492b66fbe98f273,2400,ANCESTOR,-1,23,2423,generated,true,110,60,2,0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,24,2424,generated,true,15,34,2,0.02,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,25,2425,generated,true,12,39,2,-0.02,0.01,0
b492b66fbe98f273,2400,ANCESTOR,-1,26,2426,generated,true,12,41,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,27,2427,generated,true,12,43,2,-0.02,0.01,0
b492b66fbe98f273,2400,ANCESTOR,-1,28,2428,generated,true,20,37,2,0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,29,2429,generated,true,28,31,2,0.02,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,30,2430,generated,true,96,88,2,-0.02,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,31,2431,generated,true,11,52,2,0.02,0,0
b492b66fbe98f273,2400,ANCESTOR,-1,32,2432,generated,true,96,92,2,-0.02,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,33,2433,generated,true,16,51,2,-0.02,0,0
b492b66fbe98f273,2400,ANCESTOR,-1,34,2434,generated,true,108,84,2,0.02,0,0
b492b66fbe98f273,2400,ANCESTOR,-1,35,2435,generated,true,0,71,2,0.02,0.01,0
b492b66fbe98f273,2400,ANCESTOR,-1,36,2436,generated,true,10,63,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,37,2437,generated,true,23,52,2,0.02,0,0
b492b66fbe98f273,2400,ANCESTOR,-1,38,2438,generated,true,23,54,2,0.02,0,0
b492b66fbe98f273,2400,ANCESTOR,-1,39,2439,generated,true,16,63,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,40,2440,generated,true,12,69,2,0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,41,2441,generated,true,12,71,2,0.02,-0.01,0
b492b66fbe98f273,2400,ANCESTOR,-1,42,2442,generated,true,12,73,2,0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,43,2443,generated,true,12,75,2,0.02,-0.01,0
b492b66fbe98f273,2400,ANCESTOR,-1,44,2444,generated,true,12,77,2,0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,45,2445,generated,true,12,79,2,0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,46,2446,generated,true,14,79,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,47,2447,generated,true,12,83,2,0.02,0,0
b492b66fbe98f273,2400,ANCESTOR,-1,48,2448,generated,true,31,66,2,-0.02,0.01,0
b492b66fbe98f273,2400,ANCESTOR,-1,49,2449,generated,true,3,96,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,50,2450,generated,true,28,73,2,0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,51,2451,generated,true,118,108,2,-0.02,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,52,2452,generated,true,21,84,2,0.02,0,0
b492b66fbe98f273,2400,ANCESTOR,-1,53,2453,generated,true,21,86,2,0.02,0,0
b492b66fbe98f273,2400,ANCESTOR,-1,54,2454,generated,true,21,88,2,0.02,0.01,0
b492b66fbe98f273,2400,ANCESTOR,-1,55,2455,generated,true,21,90,2,0.02,-0.01,0
b492b66fbe98f273,2400,ANCESTOR,-1,56,2456,generated,true,31,82,2,-0.02,0,0
b492b66fbe98f273,2400,ANCESTOR,-1,57,2457,generated,true,12,103,2,-0.02,0,0
b492b66fbe98f273,2400,ANCESTOR,-1,58,2458,generated,true,12,105,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,59,2459,generated,true,31,88,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,60,2460,generated,true,12,109,2,-0.02,-0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,61,2461,generated,true,12,111,2,-0.02,0,0
b492b66fbe98f273,2400,ANCESTOR,-1,62,2462,generated,true,12,113,2,-0.02,0.02,0
b492b66fbe98f273,2400,ANCESTOR,-1,63,2463,generated,true,12,115,2,-0.02,0,0
b492b66fbe98f273,4200,ACTION,1,1,4201,generated,true,34,2,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,2,4202,generated,true,39,122,2,-0.02,-0.01,0
b492b66fbe98f273,4200,ACTION,1,3,4203,generated,true,33,7,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,4,4204,generated,true,21,21,1,-0.02,0,0
b492b66fbe98f273,4200,ACTION,1,5,4205,generated,true,35,9,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,6,4206,generated,true,33,13,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,7,4207,generated,true,35,13,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,8,4208,generated,true,62,111,2,-0.02,0,0
b492b66fbe98f273,4200,ACTION,1,9,4209,generated,true,86,89,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,1,10,4210,generated,true,62,115,2,-0.02,0,0
b492b66fbe98f273,4200,ACTION,1,11,4211,generated,true,89,90,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,12,4212,generated,true,44,14,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,13,4213,generated,true,46,14,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,14,4214,generated,true,48,14,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,1,15,4215,generated,true,49,15,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,1,16,4216,generated,true,54,12,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,1,17,4217,generated,true,56,12,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,18,4218,generated,true,60,10,2,-0.01,-0.02,0
b492b66fbe98f273,4200,ACTION,1,19,4219,generated,true,60,12,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,1,20,4220,generated,true,61,13,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,1,21,4221,generated,true,73,3,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,22,4222,generated,true,65,13,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,1,23,4223,generated,true,67,13,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,1,24,4224,generated,true,66,16,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,25,4225,generated,true,66,18,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,26,4226,generated,true,52,34,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,1,27,4227,generated,true,63,25,2,-0.02,0.01,0
b492b66fbe98f273,4200,ACTION,1,28,4228,generated,true,75,15,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,29,4229,generated,true,71,21,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,1,30,4230,generated,true,87,7,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,1,31,4231,generated,true,89,7,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,32,4232,generated,true,98,0,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,33,4233,generated,true,69,31,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,1,34,4234,generated,true,66,36,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,35,4235,generated,true,104,0,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,36,4236,generated,true,104,2,2,-0.01,-0.02,0
b492b66fbe98f273,4200,ACTION,1,37,4237,generated,true,106,2,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,38,4238,generated,true,87,23,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,1,39,4239,generated,true,110,2,2,0.01,-0.02,0
b492b66fbe98f273,4200,ACTION,1,40,4240,generated,true,88,26,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,41,4241,generated,true,74,42,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,42,4242,generated,true,92,26,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,43,4243,generated,true,116,4,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,44,4244,generated,true,99,23,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,1,45,4245,generated,true,102,22,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,1,46,4246,generated,true,103,23,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,1,47,4247,generated,true,1,4,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,48,4248,generated,true,67,63,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,1,49,4249,generated,true,69,63,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,50,4250,generated,true,121,13,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,1,51,4251,generated,true,110,26,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,52,4252,generated,true,0,15,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,1,53,4253,generated,true,2,15,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,1,54,4254,generated,true,4,15,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,55,4255,generated,true,6,15,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,56,4256,generated,true,9,14,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,1,57,4257,generated,true,11,14,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,1,58,4258,generated,true,88,62,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,59,4259,generated,true,118,34,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,60,4260,generated,true,10,21,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,1,61,4261,generated,true,12,21,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,62,4262,generated,true,14,21,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,1,63,4263,generated,true,14,23,2,-0.02,-0.005,0
b492b66fbe98f273,4200,ACTION,15,1,4201,generated,true,34,2,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,2,4202,generated,true,39,122,2,-0.02,-0.01,0
b492b66fbe98f273,4200,ACTION,15,3,4203,generated,true,33,7,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,4,4204,generated,true,21,21,1,-0.02,0,0
b492b66fbe98f273,4200,ACTION,15,5,4205,generated,true,35,9,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,6,4206,generated,true,33,13,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,7,4207,generated,true,35,13,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,8,4208,generated,true,62,111,2,-0.02,0,0
b492b66fbe98f273,4200,ACTION,15,9,4209,generated,true,86,89,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,15,10,4210,generated,true,62,115,2,-0.02,0,0
b492b66fbe98f273,4200,ACTION,15,11,4211,generated,true,89,90,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,12,4212,generated,true,44,14,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,13,4213,generated,true,46,14,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,14,4214,generated,true,48,14,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,15,15,4215,generated,true,49,15,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,15,16,4216,generated,true,54,12,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,15,17,4217,generated,true,56,12,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,18,4218,generated,true,60,10,2,-0.01,-0.02,0
b492b66fbe98f273,4200,ACTION,15,19,4219,generated,true,60,12,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,15,20,4220,generated,true,61,13,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,15,21,4221,generated,true,73,3,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,22,4222,generated,true,65,13,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,15,23,4223,generated,true,67,13,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,15,24,4224,generated,true,66,16,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,25,4225,generated,true,66,18,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,26,4226,generated,true,52,34,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,15,27,4227,generated,true,63,25,2,-0.02,0.01,0
b492b66fbe98f273,4200,ACTION,15,28,4228,generated,true,75,15,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,29,4229,generated,true,71,21,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,15,30,4230,generated,true,87,7,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,15,31,4231,generated,true,89,7,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,32,4232,generated,true,98,0,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,33,4233,generated,true,69,31,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,15,34,4234,generated,true,66,36,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,35,4235,generated,true,104,0,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,36,4236,generated,true,104,2,2,-0.01,-0.02,0
b492b66fbe98f273,4200,ACTION,15,37,4237,generated,true,106,2,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,38,4238,generated,true,87,23,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,15,39,4239,generated,true,110,2,2,0.01,-0.02,0
b492b66fbe98f273,4200,ACTION,15,40,4240,generated,true,88,26,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,41,4241,generated,true,74,42,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,42,4242,generated,true,92,26,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,43,4243,generated,true,116,4,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,44,4244,generated,true,99,23,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,15,45,4245,generated,true,102,22,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,15,46,4246,generated,true,103,23,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,15,47,4247,generated,true,1,4,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,48,4248,generated,true,67,63,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,15,49,4249,generated,true,69,63,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,50,4250,generated,true,121,13,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,15,51,4251,generated,true,110,26,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,52,4252,generated,true,0,15,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,15,53,4253,generated,true,2,15,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,15,54,4254,generated,true,4,15,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,55,4255,generated,true,6,15,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,56,4256,generated,true,9,14,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,15,57,4257,generated,true,11,14,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,15,58,4258,generated,true,88,62,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,59,4259,generated,true,118,34,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,60,4260,generated,true,10,21,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,15,61,4261,generated,true,12,21,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,62,4262,generated,true,14,21,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,15,63,4263,generated,true,14,23,2,-0.02,-0.005,0
b492b66fbe98f273,4200,ACTION,29,1,4201,generated,true,34,2,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,2,4202,generated,true,39,122,2,-0.02,-0.01,0
b492b66fbe98f273,4200,ACTION,29,3,4203,generated,true,33,7,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,4,4204,generated,true,21,21,1,-0.02,0,0
b492b66fbe98f273,4200,ACTION,29,5,4205,generated,true,35,9,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,6,4206,generated,true,33,13,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,7,4207,generated,true,35,13,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,8,4208,generated,true,62,111,2,-0.02,0,0
b492b66fbe98f273,4200,ACTION,29,9,4209,generated,true,86,89,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,29,10,4210,generated,true,62,115,2,-0.02,0,0
b492b66fbe98f273,4200,ACTION,29,11,4211,generated,true,89,90,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,12,4212,generated,true,44,14,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,13,4213,generated,true,46,14,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,14,4214,generated,true,48,14,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,29,15,4215,generated,true,49,15,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,29,16,4216,generated,true,54,12,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,29,17,4217,generated,true,56,12,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,18,4218,generated,true,60,10,2,-0.01,-0.02,0
b492b66fbe98f273,4200,ACTION,29,19,4219,generated,true,60,12,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,29,20,4220,generated,true,61,13,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,29,21,4221,generated,true,73,3,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,22,4222,generated,true,65,13,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,29,23,4223,generated,true,67,13,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,29,24,4224,generated,true,66,16,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,25,4225,generated,true,66,18,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,26,4226,generated,true,52,34,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,29,27,4227,generated,true,63,25,2,-0.02,0.01,0
b492b66fbe98f273,4200,ACTION,29,28,4228,generated,true,75,15,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,29,4229,generated,true,71,21,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,29,30,4230,generated,true,87,7,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,29,31,4231,generated,true,89,7,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,32,4232,generated,true,98,0,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,33,4233,generated,true,69,31,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,29,34,4234,generated,true,66,36,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,35,4235,generated,true,104,0,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,36,4236,generated,true,104,2,2,-0.01,-0.02,0
b492b66fbe98f273,4200,ACTION,29,37,4237,generated,true,106,2,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,38,4238,generated,true,87,23,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,29,39,4239,generated,true,110,2,2,0.01,-0.02,0
b492b66fbe98f273,4200,ACTION,29,40,4240,generated,true,88,26,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,41,4241,generated,true,74,42,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,42,4242,generated,true,92,26,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,43,4243,generated,true,116,4,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,44,4244,generated,true,99,23,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,29,45,4245,generated,true,102,22,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,29,46,4246,generated,true,103,23,2,0,-0.02,0
b492b66fbe98f273,4200,ACTION,29,47,4247,generated,true,1,4,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,48,4248,generated,true,67,63,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,29,49,4249,generated,true,69,63,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,50,4250,generated,true,121,13,2,0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,29,51,4251,generated,true,110,26,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,52,4252,generated,true,0,15,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,29,53,4253,generated,true,2,15,2,-0.01,0.02,0
b492b66fbe98f273,4200,ACTION,29,54,4254,generated,true,4,15,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,55,4255,generated,true,6,15,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,56,4256,generated,true,9,14,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,29,57,4257,generated,true,11,14,2,0,0.02,0
b492b66fbe98f273,4200,ACTION,29,58,4258,generated,true,88,62,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,59,4259,generated,true,118,34,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,60,4260,generated,true,10,21,2,0.01,0.02,0
b492b66fbe98f273,4200,ACTION,29,61,4261,generated,true,12,21,2,0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,62,4262,generated,true,14,21,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,29,63,4263,generated,true,14,23,2,-0.02,-0.005,0
b492b66fbe98f273,4200,ACTION,36,1,4201,generated,true,34,2,2,-0.02,0.02,0
b492b66fbe98f273,4200,ACTION,36,2,4202,generated,true,39,122,2,-0.02,-0.01,0
b492b66fbe98f273,4200,ACTION,36,3,4203,generated,true,33,7,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,36,4,4204,generated,true,21,21,1,-0.02,0,0
b492b66fbe98f273,4200,ACTION,36,5,4205,generated,true,35,9,2,-0.02,-0.02,0
b492b66fbe98f273,4200,ACTION,36,6,4206,generated,true,33,13,2,-0.02,0.02,0
