seed,snapshot,domain,slot,pair_kind,horizon,program_a_ordinal,program_b_ordinal,complete_horizon,delta_a,delta_ancestor,delta_b,source_interaction,identity_residual,path_divergent,differing_commits,first_difference,cumulative_action_l1,net_displacement_l1,invalid_path_a,invalid_path_ancestor,invalid_path_b
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,G_C1,2,15,3,true,6.662905216217e-4,6.662905216217e-4,6.662905216217e-4,0.000000000000e0,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,G_C1,4,15,3,true,1.001566648483e-3,1.844376325607e-3,1.485735177994e-3,-4.841685295105e-4,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,G_C1,8,15,3,true,7.123351097107e-4,1.421838998795e-3,1.061886548996e-3,-3.495514392853e-4,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,G_C1,16,15,3,true,-1.412928104401e-3,-7.304549217224e-5,-4.264116287231e-4,-9.865164756775e-4,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,G_C1,32,15,3,true,-3.761947154999e-4,3.578960895538e-4,-1.021325588226e-4,-2.740621566772e-4,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,G_C1,64,15,3,true,-1.479089260101e-3,-2.603530883789e-4,-5.488395690918e-4,-9.302496910095e-4,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,1,3,10,true,-2.974271774292e-5,-2.974271774292e-5,-2.974271774292e-5,0.000000000000e0,0.000000000000e0,true,25,3,1.4899999666959047,0.7699999827891588,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,2,3,10,true,-3.615021705627e-5,-3.615021705627e-5,-3.615021705627e-5,0.000000000000e0,0.000000000000e0,true,25,3,1.4899999666959047,0.7699999827891588,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,4,3,10,true,-3.042817115784e-5,-3.808736801147e-5,-1.996755599976e-5,-1.046061515808e-5,0.000000000000e0,true,25,3,1.4899999666959047,0.7699999827891588,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,8,3,10,true,-4.601478576660e-5,-5.403161048889e-5,-3.486871719360e-5,-1.114606857300e-5,0.000000000000e0,true,25,3,1.4899999666959047,0.7699999827891588,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,16,3,10,true,-4.035234451294e-5,-4.866719245911e-5,-3.060698509216e-5,-9.745359420776e-6,0.000000000000e0,true,25,3,1.4899999666959047,0.7699999827891588,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,32,3,10,true,-9.402632713318e-5,-1.025199890137e-4,-9.611248970032e-5,2.086162567139e-6,0.000000000000e0,true,25,3,1.4899999666959047,0.7699999827891588,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,64,3,10,true,-2.962350845337e-5,-1.931190490723e-5,-1.117587089539e-5,-1.844763755798e-5,0.000000000000e0,true,25,3,1.4899999666959047,0.7699999827891588,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,G_C1,1,15,38,true,-4.708766937256e-6,-4.708766937256e-6,-4.708766937256e-6,0.000000000000e0,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,G_C1,2,15,38,true,6.574392318726e-4,6.574392318726e-4,6.574392318726e-4,0.000000000000e0,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,G_C1,4,15,38,true,9.920895099640e-4,1.835078001022e-3,1.478344202042e-3,-4.862546920776e-4,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,G_C1,8,15,38,true,6.991624832153e-4,1.408517360687e-3,1.050651073456e-3,-3.514885902405e-4,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,G_C1,16,15,38,true,-1.427054405212e-3,-8.496642112732e-5,-4.363656044006e-4,-9.906888008118e-4,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,G_C1,32,15,38,true,-4.074275493622e-4,3.325045108795e-4,-1.254081726074e-4,-2.820193767548e-4,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,G_C1,64,15,38,true,-1.490414142609e-3,-2.649724483490e-4,-5.560517311096e-4,-9.343624114990e-4,0.000000000000e0,true,22,2,1.3849999690428376,0.7649999829009175,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,1,38,17,true,3.463029861450e-5,3.463029861450e-5,3.463029861450e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,2,38,17,true,4.267692565918e-5,4.267692565918e-5,4.267692565918e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,4,38,17,true,3.546476364136e-5,4.506111145020e-5,3.546476364136e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,8,38,17,true,5.495548248291e-5,6.514787673950e-5,5.495548248291e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,16,38,17,true,4.798173904419e-5,5.847215652466e-5,4.798173904419e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,32,38,17,true,1.151561737061e-4,1.257061958313e-4,1.151561737061e-4,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
1f83d9abfb41bd6b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,64,38,17,true,3.367662429810e-5,2.098083496094e-5,3.367662429810e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
