policy,epoch,loss_before,loss_after,accuracy_after,selected_primitives,programs,utility_evaluations
G0-dynamic-random,374,0.01350552,0.01350552,1.00000000,0,0,2104
G0-dynamic-random,375,0.01350552,0.01349850,1.00000000,3,1,4658
G0-dynamic-random,376,0.01349850,0.01349850,1.00000000,0,0,2104
G0-dynamic-random,377,0.01349850,0.01349850,1.00000000,0,0,1779
G0-dynamic-random,378,0.01349850,0.01349850,1.00000000,0,0,2104
G0-dynamic-random,379,0.01349850,0.01349850,1.00000000,0,0,1779
G0-dynamic-random,380,0.01349850,0.01349850,1.00000000,0,0,2279
G0-dynamic-random,381,0.01349850,0.01349850,1.00000000,0,0,2279
G0-dynamic-random,382,0.01349850,0.01349850,1.00000000,0,0,2104
G0-dynamic-random,383,0.01349850,0.01349850,1.00000000,0,0,2279
G0-dynamic-random,384,0.01349850,0.01349850,1.00000000,0,0,1454
G0-dynamic-random,385,0.01349850,0.01349850,1.00000000,0,0,1954
G0-dynamic-random,386,0.01349850,0.01349850,1.00000000,0,0,2104
G0-dynamic-random,387,0.01349850,0.01349850,1.00000000,0,0,2429
G0-dynamic-random,388,0.01349850,0.01349850,1.00000000,0,0,2279
G0-dynamic-random,389,0.01349850,0.01349850,1.00000000,0,0,1954
G0-dynamic-random,390,0.01349850,0.01349850,1.00000000,0,0,1929
G0-dynamic-random,391,0.01349850,0.01349185,1.00000000,3,1,5258
G0-dynamic-random,392,0.01349185,0.01349185,1.00000000,0,0,2279
G0-dynamic-random,393,0.01349185,0.01349185,1.00000000,0,0,2704
G0-dynamic-random,394,0.01349185,0.01349185,1.00000000,0,0,2604
G0-dynamic-random,395,0.01349185,0.01349185,1.00000000,0,0,2279
G0-dynamic-random,396,0.01349185,0.01349185,1.00000000,0,0,2279
G0-dynamic-random,397,0.01349185,0.01349185,1.00000000,0,0,2704
G0-dynamic-random,398,0.01349185,0.01349185,1.00000000,0,0,2104
G0-dynamic-random,399,0.01349185,0.01349185,1.00000000,0,0,2204
G0-dynamic-random,400,0.01349185,0.01349185,1.00000000,0,0,2279
G0-dynamic-random,401,0.01349185,0.01349185,1.00000000,0,0,1779
G0-dynamic-random,402,0.01349185,0.01349185,1.00000000,0,0,1629
G0-dynamic-random,403,0.01349185,0.01349185,1.00000000,0,0,1279
G0-dynamic-random,404,0.01349185,0.01349185,1.00000000,0,0,1954
G0-dynamic-random,405,0.01349185,0.01349185,1.00000000,0,0,2204
G0-dynamic-random,406,0.01349185,0.01348562,1.00000000,3,1,4033
G0-dynamic-random,407,0.01348562,0.01348562,1.00000000,0,0,2104
G0-dynamic-random,408,0.01348562,0.01348562,1.00000000,0,0,2604
G0-dynamic-random,409,0.01348562,0.01348562,1.00000000,0,0,2204
G0-dynamic-random,410,0.01348562,0.01348562,1.00000000,0,0,2279
G0-dynamic-random,411,0.01348562,0.01348562,1.00000000,0,0,1629
G0-dynamic-random,412,0.01348562,0.01348562,1.00000000,0,0,2704
G0-dynamic-random,413,0.01348562,0.01348562,1.00000000,0,0,1779
G0-dynamic-random,414,0.01348562,0.01348562,1.00000000,0,0,2279
G0-dynamic-random,415,0.01348562,0.01348562,1.00000000,0,0,2529
G0-dynamic-random,416,0.01348562,0.01348562,1.00000000,0,0,2429
G0-dynamic-random,417,0.01348562,0.01348562,1.00000000,0,0,2279
G0-dynamic-random,418,0.01348562,0.01348562,1.00000000,0,0,2104
G0-dynamic-random,419,0.01348562,0.01348562,1.00000000,0,0,1954
G0-dynamic-random,420,0.01348562,0.01348562,1.00000000,0,0,2604
G0-dynamic-random,421,0.01348562,0.01348562,1.00000000,0,0,1779
G0-dynamic-random,422,0.01348562,0.01348562,1.00000000,0,0,2104
G0-dynamic-random,423,0.01348562,0.01348562,1.00000000,0,0,1954
G0-dynamic-random,424,0.01348562,0.01347976,1.00000000,3,1,4383
G0-dynamic-random,425,0.01347976,0.01347976,1.00000000,0,0,1779
G0-dynamic-random,426,0.01347976,0.01347976,1.00000000,0,0,1779
G0-dynamic-random,427,0.01347976,0.01347976,1.00000000,0,0,2279
G0-dynamic-random,428,0.01347976,0.01347976,1.00000000,0,0,2704
G0-dynamic-random,429,0.01347976,0.01347976,1.00000000,0,0,1779
G0-dynamic-random,430,0.01347976,0.01347976,1.00000000,0,0,2379
G0-dynamic-random,431,0.01347976,0.01347976,1.00000000,0,0,1779
G0-dynamic-random,432,0.01347976,0.01347976,1.00000000,0,0,1629
G0-dynamic-random,433,0.01347976,0.01347976,1.00000000,0,0,1954
G0-dynamic-random,434,0.01347976,0.01347976,1.00000000,0,0,1779
G0-dynamic-random,435,0.01347976,0.01347976,1.00000000,0,0,2554
G0-dynamic-random,436,0.01347976,0.01347976,1.00000000,0,0,2104
G0-dynamic-random,437,0.01347976,0.01347976,1.00000000,0,0,2429
G0-dynamic-random,438,0.01347976,0.01347976,1.00000000,0,0,2204
G0-dynamic-random,439,0.01347976,0.01347976,1.00000000,0,0,2279
G0-dynamic-random,440,0.01347976,0.01347976,1.00000000,0,0,1779
G0-dynamic-random,441,0.01347976,0.01347976,1.00000000,0,0,1954
G0-dynamic-random,442,0.01347976,0.01347976,1.00000000,0,0,2429
G0-dynamic-random,443,0.01347976,0.01346900,1.00000000,6,2,6862
G0-dynamic-random,444,0.01346900,0.01346900,1.00000000,0,0,2379
G0-dynamic-random,445,0.01346900,0.01346900,1.00000000,0,0,1954
G0-dynamic-random,446,0.01346900,0.01346900,1.00000000,0,0,2279
G0-dynamic-random,447,0.01346900,0.01346900,1.00000000,0,0,2104
G0-dynamic-random,448,0.01346900,0.01346900,1.00000000,0,0,2104
G0-dynamic-random,449,0.01346900,0.01346900,1.00000000,0,0,2104
G0-dynamic-random,450,0.01346900,0.01345947,1.00000000,6,2,6187
G0-dynamic-random,451,0.01345947,0.01345947,1.00000000,0,0,1954
G0-dynamic-random,452,0.01345947,0.01345947,1.00000000,0,0,1779
G0-dynamic-random,453,0.01345947,0.01345947,1.00000000,0,0,2704
G0-dynamic-random,454,0.01345947,0.01345947,1.00000000,0,0,2279
G0-dynamic-random,455,0.01345947,0.01345947,1.00000000,0,0,1954
G0-dynamic-random,456,0.01345947,0.01345947,1.00000000,0,0,1954
G0-dynamic-random,457,0.01345947,0.01345947,1.00000000,0,0,2704
G0-dynamic-random,458,0.01345947,0.01345947,1.00000000,0,0,1954
G0-dynamic-random,459,0.01345947,0.01345947,1.00000000,0,0,2279
G0-dynamic-random,460,0.01345947,0.01345947,1.00000000,0,0,2104
G0-dynamic-random,461,0.01345947,0.01345947,1.00000000,0,0,2379
G0-dynamic-random,462,0.01345947,0.01345947,1.00000000,0,0,1954
G0-dynamic-random,463,0.01345947,0.01345947,1.00000000,0,0,1954
G0-dynamic-random,464,0.01345947,0.01345947,1.00000000,0,0,1779
G0-dynamic-random,465,0.01345947,0.01345947,1.00000000,0,0,1629
G0-dynamic-random,466,0.01345947,0.01345947,1.00000000,0,0,1629
G0-dynamic-random,467,0.01345947,0.01345947,1.00000000,0,0,1604
G0-dynamic-random,468,0.01345947,0.01345947,1.00000000,0,0,2554
G0-dynamic-random,469,0.01345947,0.01345947,1.00000000,0,0,2279
G0-dynamic-random,470,0.01345947,0.01345947,1.00000000,0,0,3304
G0-dynamic-random,471,0.01345947,0.01345947,1.00000000,0,0,2279
G0-dynamic-random,472,0.01345947,0.01345947,1.00000000,0,0,1779
G0-dynamic-random,473,0.01345947,0.01345947,1.00000000,0,0,2279
G0-dynamic-random,474,0.01345947,0.01345947,1.00000000,0,0,1779
G0-dynamic-random,475,0.01345947,0.01345947,1.00000000,0,0,1779
G0-dynamic-random,476,0.01345947,0.01345947,1.00000000,0,0,2379
G0-dynamic-random,477,0.01345947,0.01345947,1.00000000,0,0,2429
G0-dynamic-random,478,0.01345947,0.01345104,1.00000000,6,2,6612
G0-dynamic-random,479,0.01345104,0.01345104,1.00000000,0,0,1779
G0-dynamic-random,480,0.01345104,0.01345104,1.00000000,0,0,2104
G0-dynamic-random,481,0.01345104,0.01345104,1.00000000,0,0,1954
G0-dynamic-random,482,0.01345104,0.01345104,1.00000000,0,0,2429
G0-dynamic-random,483,0.01345104,0.01345104,1.00000000,0,0,2104
G0-dynamic-random,484,0.01345104,0.01345104,1.00000000,0,0,1929
G0-dynamic-random,485,0.01345104,0.01345104,1.00000000,0,0,1779
G0-dynamic-random,486,0.01345104,0.01345104,1.00000000,0,0,1779
G0-dynamic-random,487,0.01345104,0.01345104,1.00000000,0,0,1779
G0-dynamic-random,488,0.01345104,0.01345104,1.00000000,0,0,2279
G0-dynamic-random,489,0.01345104,0.01345104,1.00000000,0,0,2104
G0-dynamic-random,490,0.01345104,0.01345104,1.00000000,0,0,2104
G0-dynamic-random,491,0.01345104,0.01345104,1.00000000,0,0,2554
G0-dynamic-random,492,0.01345104,0.01345104,1.00000000,0,0,1954
G0-dynamic-random,493,0.01345104,0.01344716,1.00000000,3,1,3383
G0-dynamic-random,494,0.01344716,0.01344716,1.00000000,0,0,1779
G0-dynamic-random,495,0.01344716,0.01344716,1.00000000,0,0,1779
G0-dynamic-random,496,0.01344716,0.01344716,1.00000000,0,0,2279
G0-dynamic-random,497,0.01344716,0.01344716,1.00000000,0,0,1779
G0-dynamic-random,498,0.01344716,0.01344716,1.00000000,0,0,2379
G0-dynamic-random,499,0.01344716,0.01344716,1.00000000,0,0,1629
G0-dynamic-random,500,0.01344716,0.01344716,1.00000000,0,0,2104
G0-dynamic-random,501,0.01344716,0.01344716,1.00000000,0,0,1954
G0-dynamic-random,502,0.01344716,0.01344716,1.00000000,0,0,2279
G0-dynamic-random,503,0.01344716,0.01344716,1.00000000,0,0,1954
G0-dynamic-random,504,0.01344716,0.01344352,1.00000000,3,1,3708
G0-dynamic-random,505,0.01344352,0.01344352,1.00000000,0,0,1954
G0-dynamic-random,506,0.01344352,0.01344352,1.00000000,0,0,1604
G0-dynamic-random,507,0.01344352,0.01344352,1.00000000,0,0,1629
G0-dynamic-random,508,0.01344352,0.01344352,1.00000000,0,0,1629
G0-dynamic-random,509,0.01344352,0.01344352,1.00000000,0,0,1454
G0-dynamic-random,510,0.01344352,0.01344352,1.00000000,0,0,2104
G0-dynamic-random,511,0.01344352,0.01344352,1.00000000,0,0,2529
G0-dynamic-random,512,0.01344352,0.01344352,1.00000000,0,0,2204
G0-dynamic-random,513,0.01344352,0.01344352,1.00000000,0,0,1954
G0-dynamic-random,514,0.01344352,0.01344352,1.00000000,0,0,2604
G0-dynamic-random,515,0.01344352,0.01344352,1.00000000,0,0,1954
G0-dynamic-random,516,0.01344352,0.01344352,1.00000000,0,0,1954
G0-dynamic-random,517,0.01344352,0.01344352,1.00000000,0,0,1954
G0-dynamic-random,518,0.01344352,0.01344352,1.00000000,0,0,2379
G0-dynamic-random,519,0.01344352,0.01344352,1.00000000,0,0,1954
G0-dynamic-random,520,0.01344352,0.01344352,1.00000000,0,0,2279
G0-dynamic-random,521,0.01344352,0.01344352,1.00000000,0,0,2104
G0-dynamic-random,522,0.01344352,0.01344352,1.00000000,0,0,1954
G0-dynamic-random,523,0.01344352,0.01344352,1.00000000,0,0,2704
G0-dynamic-random,524,0.01344352,0.01344352,1.00000000,0,0,1954
G0-dynamic-random,525,0.01344352,0.01344352,1.00000000,0,0,1629
G0-dynamic-random,526,0.01344352,0.01344352,1.00000000,0,0,1779
G0-dynamic-random,527,0.01344352,0.01344352,1.00000000,0,0,2279
G0-dynamic-random,528,0.01344352,0.01344352,1.00000000,0,0,2104
G0-dynamic-random,529,0.01344352,0.01344352,1.00000000,0,0,2554
G0-dynamic-random,530,0.01344352,0.01344352,1.00000000,0,0,2279
G0-dynamic-random,531,0.01344352,0.01344352,1.00000000,0,0,2279
G0-dynamic-random,532,0.01344352,0.01344352,1.00000000,0,0,2379
G0-dynamic-random,533,0.01344352,0.01344352,1.00000000,0,0,1629
G0-dynamic-random,534,0.01344352,0.01344352,1.00000000,0,0,2704
G0-dynamic-random,535,0.01344352,0.01344352,1.00000000,0,0,2104
G0-dynamic-random,536,0.01344352,0.01344352,1.00000000,0,0,2104
G0-dynamic-random,537,0.01344352,0.01344352,1.00000000,0,0,2104
G0-dynamic-random,538,0.01344352,0.01344010,1.00000000,3,1,3733
G0-dynamic-random,539,0.01344010,0.01344010,1.00000000,0,0,2279
G0-dynamic-random,540,0.01344010,0.01344010,1.00000000,0,0,2379
G0-dynamic-random,541,0.01344010,0.01344010,1.00000000,0,0,1629
G0-dynamic-random,542,0.01344010,0.01344010,1.00000000,0,0,2379
G0-dynamic-random,543,0.01344010,0.01344010,1.00000000,0,0,2279
G0-dynamic-random,544,0.01344010,0.01344010,1.00000000,0,0,2604
G0-dynamic-random,545,0.01344010,0.01344010,1.00000000,0,0,1604
G0-dynamic-random,546,0.01344010,0.01344010,1.00000000,0,0,2704
G0-dynamic-random,547,0.01344010,0.01344010,1.00000000,0,0,2379
G0-dynamic-random,548,0.01344010,0.01344010,1.00000000,0,0,2379
G0-dynamic-random,549,0.01344010,0.01343688,1.00000000,3,1,4058
G0-dynamic-random,550,0.01343688,0.01343688,1.00000000,0,0,1954
G0-dynamic-random,551,0.01343688,0.01343688,1.00000000,0,0,2429
G0-dynamic-random,552,0.01343688,0.01343688,1.00000000,0,0,2379
G0-dynamic-random,553,0.01343688,0.01343688,1.00000000,0,0,2204
G0-dynamic-random,554,0.01343688,0.01343688,1.00000000,0,0,1604
G0-dynamic-random,555,0.01343688,0.01343688,1.00000000,0,0,2279
G0-dynamic-random,556,0.01343688,0.01343688,1.00000000,0,0,1779
G0-dynamic-random,557,0.01343688,0.01343688,1.00000000,0,0,1779
G0-dynamic-random,558,0.01343688,0.01343688,1.00000000,0,0,2104
G0-dynamic-random,559,0.01343688,0.01343688,1.00000000,0,0,2279
G0-dynamic-random,560,0.01343688,0.01343688,1.00000000,0,0,1779
G0-dynamic-random,561,0.01343688,0.01343688,1.00000000,0,0,1454
G0-dynamic-random,562,0.01343688,0.01343688,1.00000000,0,0,1954
G0-dynamic-random,563,0.01343688,0.01343098,1.00000000,6,2,6712
G0-dynamic-random,564,0.01343098,0.01343098,1.00000000,0,0,2879
G0-dynamic-random,565,0.01343098,0.01343098,1.00000000,0,0,2104
G0-dynamic-random,566,0.01343098,0.01343098,1.00000000,0,0,1954
G0-dynamic-random,567,0.01343098,0.01343098,1.00000000,0,0,1779
G0-dynamic-random,568,0.01343098,0.01343098,1.00000000,0,0,2104
G0-dynamic-random,569,0.01343098,0.01343098,1.00000000,0,0,1779
G0-dynamic-random,570,0.01343098,0.01343098,1.00000000,0,0,2104
G0-dynamic-random,571,0.01343098,0.01343098,1.00000000,0,0,2704
G0-dynamic-random,572,0.01343098,0.01343098,1.00000000,0,0,2104
G0-dynamic-random,573,0.01343098,0.01343098,1.00000000,0,0,1929
G0-dynamic-random,574,0.01343098,0.01343098,1.00000000,0,0,2704
G0-dynamic-random,575,0.01343098,0.01343098,1.00000000,0,0,1779
G0-dynamic-random,576,0.01343098,0.01343098,1.00000000,0,0,2104
G0-dynamic-random,577,0.01343098,0.01343098,1.00000000,0,0,2104
G0-dynamic-random,578,0.01343098,0.01343098,1.00000000,0,0,2429
G0-dynamic-random,579,0.01343098,0.01343098,1.00000000,0,0,1779
G0-dynamic-random,580,0.01343098,0.01343098,1.00000000,0,0,2104
G0-dynamic-random,581,0.01343098,0.01343098,1.00000000,0,0,1779
G0-dynamic-random,582,0.01343098,0.01343098,1.00000000,0,0,2204
G0-dynamic-random,583,0.01343098,0.01343098,1.00000000,0,0,1929
G0-dynamic-random,584,0.01343098,0.01343098,1.00000000,0,0,2104
G0-dynamic-random,585,0.01343098,0.01343098,1.00000000,0,0,1779
G0-dynamic-random,586,0.01343098,0.01343098,1.00000000,0,0,1779
G0-dynamic-random,587,0.01343098,0.01343098,1.00000000,0,0,1954
G0-dynamic-random,588,0.01343098,0.01342829,1.00000000,3,1,4658
G0-dynamic-random,589,0.01342829,0.01342829,1.00000000,0,0,2279
G0-dynamic-random,590,0.01342829,0.01342829,1.00000000,0,0,2104
G0-dynamic-random,591,0.01342829,0.01342829,1.00000000,0,0,2379
G0-dynamic-random,592,0.01342829,0.01342829,1.00000000,0,0,1779
G0-dynamic-random,593,0.01342829,0.01342829,1.00000000,0,0,1954
G0-dynamic-random,594,0.01342829,0.01342829,1.00000000,0,0,2104
G0-dynamic-random,595,0.01342829,0.01342829,1.00000000,0,0,1929
G0-dynamic-random,596,0.01342829,0.01342829,1.00000000,0,0,1954
G0-dynamic-random,597,0.01342829,0.01342829,1.00000000,0,0,2104
G0-dynamic-random,598,0.01342829,0.01342829,1.00000000,0,0,2429
G0-dynamic-random,599,0.01342829,0.01342829,1.00000000,0,0,1954
G0-dynamic-random,600,0.01342829,0.01342829,1.00000000,0,0,1779
G0-dynamic-random,601,0.01342829,0.01342829,1.00000000,0,0,2379
G0-dynamic-random,602,0.01342829,0.01342829,1.00000000,0,0,2104
G0-dynamic-random,603,0.01342829,0.01342829,1.00000000,0,0,2104
G0-dynamic-random,604,0.01342829,0.01342829,1.00000000,0,0,2279
G0-dynamic-random,605,0.01342829,0.01342829,1.00000000,0,0,2104
G0-dynamic-random,606,0.01342829,0.01342829,1.00000000,0,0,1954
G0-dynamic-random,607,0.01342829,0.01342829,1.00000000,0,0,1629
G0-dynamic-random,608,0.01342829,0.01342829,1.00000000,0,0,1779
G0-dynamic-random,609,0.01342829,0.01342829,1.00000000,0,0,2279
G0-dynamic-random,610,0.01342829,0.01342829,1.00000000,0,0,2429
G0-dynamic-random,611,0.01342829,0.01342829,1.00000000,0,0,1954
G0-dynamic-random,612,0.01342829,0.01342829,1.00000000,0,0,1779
G0-dynamic-random,613,0.01342829,0.01342829,1.00000000,0,0,1779
G0-dynamic-random,614,0.01342829,0.01342829,1.00000000,0,0,2104
G0-dynamic-random,615,0.01342829,0.01342829,1.00000000,0,0,2704
G0-dynamic-random,616,0.01342829,0.01342829,1.00000000,0,0,1779
G0-dynamic-random,617,0.01342829,0.01342577,1.00000000,3,1,4483
G0-dynamic-random,618,0.01342577,0.01342577,1.00000000,0,0,2379
G0-dynamic-random,619,0.01342577,0.01342577,1.00000000,0,0,2104
G0-dynamic-random,620,0.01342577,0.01342336,1.00000000,3,1,4508
G0-dynamic-random,621,0.01342336,0.01342336,1.00000000,0,0,1779
G0-dynamic-random,622,0.01342336,0.01342336,1.00000000,0,0,1954
G0-dynamic-random,623,0.01342336,0.01342336,1.00000000,0,0,1954
G0-dynamic-random,624,0.01342336,0.01342336,1.00000000,0,0,1954
G0-dynamic-random,625,0.01342336,0.01342336,1.00000000,0,0,2279
G0-dynamic-random,626,0.01342336,0.01342336,1.00000000,0,0,1454
G0-dynamic-random,627,0.01342336,0.01342336,1.00000000,0,0,2379
G0-dynamic-random,628,0.01342336,0.01342336,1.00000000,0,0,1779
G0-dynamic-random,629,0.01342336,0.01342336,1.00000000,0,0,2279
G0-dynamic-random,630,0.01342336,0.01342336,1.00000000,0,0,2379
G0-dynamic-random,631,0.01342336,0.01342336,1.00000000,0,0,2379
G0-dynamic-random,632,0.01342336,0.01342336,1.00000000,0,0,1954
G0-dynamic-random,633,0.01342336,0.01342336,1.00000000,0,0,2529
G0-dynamic-random,634,0.01342336,0.01342336,1.00000000,0,0,2379
G0-dynamic-random,635,0.01342336,0.01342336,1.00000000,0,0,2104
G0-dynamic-random,636,0.01342336,0.01342336,1.00000000,0,0,1954
G0-dynamic-random,637,0.01342336,0.01342336,1.00000000,0,0,1779
G0-dynamic-random,638,0.01342336,0.01342336,1.00000000,0,0,2379
G0-dynamic-random,639,0.01342336,0.01342336,1.00000000,0,0,2429
G0-dynamic-random,640,0.01342336,0.01342336,1.00000000,0,0,1604
G0-dynamic-random,641,0.01342336,0.01342336,1.00000000,0,0,2554
G0-dynamic-random,642,0.01342336,0.01342336,1.00000000,0,0,1604
G0-dynamic-random,643,0.01342336,0.01342336,1.00000000,0,0,2104
G0-dynamic-random,644,0.01342336,0.01342336,1.00000000,0,0,2279
G0-dynamic-random,645,0.01342336,0.01342336,1.00000000,0,0,1954
G0-dynamic-random,646,0.01342336,0.01342336,1.00000000,0,0,1954
G0-dynamic-random,647,0.01342336,0.01342336,1.00000000,0,0,1954
G0-dynamic-random,648,0.01342336,0.01342336,1.00000000,0,0,1779
G0-dynamic-random,649,0.01342336,0.01342336,1.00000000,0,0,2279
G0-dynamic-random,650,0.01342336,0.01342112,1.00000000,3,1,4333
G0-dynamic-random,651,0.01342112,0.01342112,1.00000000,0,0,1779
G0-dynamic-random,652,0.01342112,0.01342112,1.00000000,0,0,2279
G0-dynamic-random,653,0.01342112,0.01341901,1.00000000,3,1,4208
G0-dynamic-random,654,0.01341901,0.01341901,1.00000000,0,0,2104
G0-dynamic-random,655,0.01341901,0.01341901,1.00000000,0,0,1779
G0-dynamic-random,656,0.01341901,0.01341901,1.00000000,0,0,2879
G0-dynamic-random,657,0.01341901,0.01341901,1.00000000,0,0,2279
G0-dynamic-random,658,0.01341901,0.01341901,1.00000000,0,0,1954
G0-dynamic-random,659,0.01341901,0.01341901,1.00000000,0,0,1629
G0-dynamic-random,660,0.01341901,0.01341701,1.00000000,3,1,4383
G0-dynamic-random,661,0.01341701,0.01341701,1.00000000,0,0,1779
G0-dynamic-random,662,0.01341701,0.01341513,1.00000000,3,1,4533
G0-dynamic-random,663,0.01341513,0.01341513,1.00000000,0,0,1929
G0-dynamic-random,664,0.01341513,0.01341513,1.00000000,0,0,1779
G0-dynamic-random,665,0.01341513,0.01341513,1.00000000,0,0,1779
G0-dynamic-random,666,0.01341513,0.01341513,1.00000000,0,0,1954
G0-dynamic-random,667,0.01341513,0.01341335,1.00000000,3,1,4208
G0-dynamic-random,668,0.01341335,0.01341335,1.00000000,0,0,1954
G0-dynamic-random,669,0.01341335,0.01341335,1.00000000,0,0,1954
G0-dynamic-random,670,0.01341335,0.01341335,1.00000000,0,0,2279
G0-dynamic-random,671,0.01341335,0.01341335,1.00000000,0,0,2279
G0-dynamic-random,672,0.01341335,0.01341335,1.00000000,0,0,2104
G0-dynamic-random,673,0.01341335,0.01341335,1.00000000,0,0,2529
G0-dynamic-random,674,0.01341335,0.01341335,1.00000000,0,0,2379
G0-dynamic-random,675,0.01341335,0.01341335,1.00000000,0,0,1454
G0-dynamic-random,676,0.01341335,0.01341335,1.00000000,0,0,2204
G0-dynamic-random,677,0.01341335,0.01341335,1.00000000,0,0,2279
G0-dynamic-random,678,0.01341335,0.01341335,1.00000000,0,0,1604
G0-dynamic-random,679,0.01341335,0.01341335,1.00000000,0,0,2704
G0-dynamic-random,680,0.01341335,0.01341335,1.00000000,0,0,2279
G0-dynamic-random,681,0.01341335,0.01341335,1.00000000,0,0,1779
G0-dynamic-random,682,0.01341335,0.01341335,1.00000000,0,0,2279
G0-dynamic-random,683,0.01341335,0.01341335,1.00000000,0,0,2204
G0-dynamic-random,684,0.01341335,0.01341335,1.00000000,0,0,1954
G0-dynamic-random,685,0.01341335,0.01341335,1.00000000,0,0,2104
G0-dynamic-random,686,0.01341335,0.01341335,1.00000000,0,0,1954
G0-dynamic-random,687,0.01341335,0.01341335,1.00000000,0,0,2104
G0-dynamic-random,688,0.01341335,0.01341335,1.00000000,0,0,1954
G0-dynamic-random,689,0.01341335,0.01341335,1.00000000,0,0,2104
G0-dynamic-random,690,0.01341335,0.01341335,1.00000000,0,0,2379
G0-dynamic-random,691,0.01341335,0.01341335,1.00000000,0,0,2279
G0-dynamic-random,692,0.01341335,0.01341335,1.00000000,0,0,2104
G0-dynamic-random,693,0.01341335,0.01341335,1.00000000,0,0,2279
G0-dynamic-random,694,0.01341335,0.01341335,1.00000000,0,0,2529
G0-dynamic-random,695,0.01341335,0.01341335,1.00000000,0,0,2279
G0-dynamic-random,696,0.01341335,0.01341335,1.00000000,0,0,2379
G0-dynamic-random,697,0.01341335,0.01341335,1.00000000,0,0,2554
G0-dynamic-random,698,0.01341335,0.01341335,1.00000000,0,0,2279
