state_id,cell_id,dataset_id,initialization_id,stage,action_id,training_exact,final_measurement_exact
9,3,0,3,600,86,6.723403930664e-5,2.348423004150e-5
9,3,0,3,600,87,5.793571472168e-5,1.120567321777e-5
9,3,0,3,600,88,1.168251037598e-4,-3.529787063599e-4
9,3,0,3,600,89,6.151199340820e-5,-1.667737960815e-4
9,3,0,3,600,90,-7.152557373047e-7,1.823902130127e-5
9,3,0,3,600,91,1.668930053711e-6,2.110004425049e-5
9,3,0,3,600,92,5.751848220825e-5,-1.689195632935e-4
9,3,0,3,600,93,2.366304397583e-5,-7.021427154541e-5
9,3,0,3,600,94,5.543231964111e-6,-7.772445678711e-5
9,3,0,3,600,95,-1.512169837952e-4,-1.517534255981e-4
9,3,0,3,600,96,2.093911170959e-4,-7.867813110352e-6
9,3,0,3,600,97,1.075267791748e-4,-4.768371582031e-6
9,3,0,3,600,98,1.298785209656e-4,-1.983523368835e-3
9,3,0,3,600,99,-7.671117782593e-5,-1.137375831604e-3
9,3,0,3,600,100,7.200241088867e-5,1.586675643921e-4
9,3,0,3,600,101,1.493096351624e-4,3.157854080200e-4
9,3,0,3,600,102,1.192092895508e-6,3.749132156372e-4
9,3,0,3,600,103,3.749132156372e-5,2.069473266602e-4
9,3,0,3,600,104,2.920627593994e-6,2.300739288330e-5
9,3,0,3,600,105,5.900859832764e-6,4.708766937256e-5
9,3,0,3,600,106,-8.511543273926e-5,2.254247665405e-4
9,3,0,3,600,107,-2.622604370117e-6,1.128911972046e-4
9,3,0,3,600,108,4.919171333313e-4,-8.827447891235e-4
9,3,0,3,600,109,3.228187561035e-4,-4.547834396362e-4
9,3,0,3,600,110,-3.176927566528e-5,-1.374602317810e-3
9,3,0,3,600,111,-7.867813110352e-6,-6.768703460693e-4
9,3,0,3,600,112,-2.324581146240e-4,1.310229301453e-3
9,3,0,3,600,113,-5.085468292236e-4,2.803444862366e-3
9,3,0,3,600,114,3.597736358643e-4,-2.449870109558e-3
9,3,0,3,600,115,8.678436279297e-5,-1.476407051086e-3
9,3,0,3,600,116,-2.210140228271e-4,-1.515150070190e-4
9,3,0,3,600,117,-5.149841308594e-4,-3.238916397095e-4
9,3,0,3,600,118,2.875924110413e-4,1.614093780518e-4
9,3,0,3,600,119,5.413889884949e-4,5.546808242798e-4
9,3,0,3,600,120,6.942152976990e-4,9.344816207886e-4
9,3,0,3,600,121,4.109740257263e-4,4.771947860718e-4
9,3,0,3,600,122,5.665421485901e-4,-7.966756820679e-4
9,3,0,3,600,123,3.237128257751e-4,-3.893375396729e-4
9,3,0,3,600,124,5.185604095459e-6,-5.543231964111e-4
9,3,0,3,600,125,2.920627593994e-6,-2.774000167847e-4
9,3,0,3,600,126,1.404285430908e-4,2.527236938477e-5
9,3,0,3,600,127,6.610155105591e-5,2.515316009521e-5
9,3,0,3,600,128,8.159875869751e-5,-4.217624664307e-4
9,3,0,3,600,129,1.261830329895e-4,-5.733966827393e-4
9,3,0,3,600,130,7.144808769226e-4,2.524852752686e-4
9,3,0,3,600,131,3.705024719238e-4,1.428127288818e-4
9,3,0,3,600,132,-4.535913467407e-5,-1.343488693237e-4
9,3,0,3,600,133,-9.083747863770e-5,-2.684593200684e-4
9,3,0,3,600,134,-1.668930053711e-5,-3.663301467896e-4
9,3,0,3,600,135,-8.285045623779e-6,-1.828670501709e-4
9,3,0,3,600,136,1.436471939087e-5,1.169443130493e-4
9,3,0,3,600,137,2.914667129517e-5,2.326965332031e-4
9,3,0,3,600,138,3.743171691895e-4,2.585649490356e-4
9,3,0,3,600,139,1.928210258484e-4,1.821517944336e-4
9,3,0,3,600,140,1.283288002014e-4,6.257295608521e-4
9,3,0,3,600,141,1.257061958313e-4,3.165006637573e-4
9,3,0,3,600,142,-2.170205116272e-4,6.396770477295e-4
9,3,0,3,600,143,-1.099705696106e-4,3.267526626587e-4
9,3,0,3,600,144,-2.461671829224e-5,8.141994476318e-4
9,3,0,3,600,145,-9.715557098389e-6,4.124641418457e-4
9,3,0,3,600,146,3.215670585632e-4,2.524614334106e-3
9,3,0,3,600,147,1.788139343262e-7,1.000642776489e-3
9,3,0,3,600,148,6.836652755737e-5,2.431869506836e-4
9,3,0,3,600,149,5.024671554565e-5,4.404783248901e-4
9,3,0,3,600,150,-6.246566772461e-5,3.057718276978e-4
9,3,0,3,600,151,5.668401718140e-5,4.392862319946e-4
9,3,0,3,600,152,1.335740089417e-4,3.612041473389e-5
9,3,0,3,600,153,2.643465995789e-4,6.878376007080e-5
9,3,0,3,600,154,-9.065866470337e-5,9.608268737793e-5
9,3,0,3,600,155,-3.719329833984e-5,4.017353057861e-5
9,3,0,3,600,156,1.518726348877e-4,3.403425216675e-4
9,3,0,3,600,157,7.599592208862e-5,1.711845397949e-4
9,3,0,3,600,158,0.000000000000e0,0.000000000000e0
9,3,0,3,600,159,4.053115844727e-6,5.602836608887e-6
9,3,0,3,600,160,-5.358457565308e-5,1.851320266724e-4
9,3,0,3,600,161,-1.662969589233e-5,9.346008300781e-5
9,3,0,3,600,162,1.758337020874e-5,6.132125854492e-4
9,3,0,3,600,163,2.074241638184e-5,3.676414489746e-4
9,3,0,3,600,164,2.804398536682e-4,1.267790794373e-3
9,3,0,3,600,165,1.493096351624e-4,6.458759307861e-4
9,3,0,3,600,166,2.416968345642e-4,1.782298088074e-3
9,3,0,3,600,167,1.174807548523e-4,1.006841659546e-3
9,3,0,3,600,168,-4.148483276367e-5,-2.366304397583e-4
9,3,0,3,600,169,-1.972913742065e-5,-2.312660217285e-4
10,3,0,3,2400,0,4.708766937256e-5,-1.534223556519e-4
10,3,0,3,2400,1,2.473592758179e-5,-7.462501525879e-5
10,3,0,3,2400,2,-1.527070999146e-4,-1.438140869141e-3
10,3,0,3,2400,3,-9.119510650635e-5,-1.252174377441e-3
10,3,0,3,2400,4,-4.236102104187e-4,9.995698928833e-4
10,3,0,3,2400,5,-3.131031990051e-4,5.136728286743e-4
10,3,0,3,2400,6,-2.529621124268e-4,2.884864807129e-3
10,3,0,3,2400,7,-1.064538955688e-4,1.672267913818e-3
10,3,0,3,2400,8,-7.405281066895e-4,-1.391291618347e-3
10,3,0,3,2400,9,-3.517866134644e-4,-7.133483886719e-4
10,3,0,3,2400,10,3.331899642944e-5,-2.006292343140e-4
10,3,0,3,2400,11,9.512901306152e-5,-2.613067626953e-4
10,3,0,3,2400,12,-2.856254577637e-4,1.750946044922e-3
10,3,0,3,2400,13,7.796287536621e-5,2.109289169312e-3
10,3,0,3,2400,14,-7.319450378418e-5,-4.870891571045e-3
10,3,0,3,2400,15,-1.639127731323e-5,-2.413630485535e-3
10,3,0,3,2400,16,2.138018608093e-4,-3.169417381287e-3
10,3,0,3,2400,17,1.265406608582e-4,-1.553058624268e-3
10,3,0,3,2400,18,-1.092433929443e-3,-4.466772079468e-4
10,3,0,3,2400,19,-5.227923393250e-4,-2.082586288452e-4
10,3,0,3,2400,20,-6.656646728516e-4,3.035068511963e-4
10,3,0,3,2400,21,-2.955794334412e-4,1.126527786255e-4
10,3,0,3,2400,22,4.018545150757e-4,1.605629920959e-3
10,3,0,3,2400,23,2.341270446777e-4,7.841587066650e-4
10,3,0,3,2400,24,6.252527236938e-4,4.640817642212e-4
10,3,0,3,2400,25,3.200769424438e-4,2.356767654419e-4
10,3,0,3,2400,26,1.162290573120e-4,-3.741979598999e-4
10,3,0,3,2400,27,6.812810897827e-5,-1.759529113770e-4
10,3,0,3,2400,28,3.688335418701e-4,-6.885528564453e-4
10,3,0,3,2400,29,2.033710479736e-4,-3.702640533447e-4
10,3,0,3,2400,30,3.045797348022e-4,-2.365589141846e-3
10,3,0,3,2400,31,1.846551895142e-4,-1.133799552917e-3
10,3,0,3,2400,32,-2.253055572510e-4,1.299142837524e-3
10,3,0,3,2400,33,-9.405612945557e-5,6.552934646606e-4
10,3,0,3,2400,34,1.364946365356e-5,1.668930053711e-4
10,3,0,3,2400,35,0.000000000000e0,0.000000000000e0
10,3,0,3,2400,36,-3.461837768555e-4,-8.082389831543e-5
10,3,0,3,2400,37,-8.118152618408e-5,-2.884864807129e-5
10,3,0,3,2400,38,-1.366734504700e-4,-2.033114433289e-3
10,3,0,3,2400,39,-3.081560134888e-5,-1.490950584412e-3
10,3,0,3,2400,40,3.975033760071e-4,3.967404365540e-3
10,3,0,3,2400,41,2.236962318420e-4,2.005338668823e-3
10,3,0,3,2400,42,-4.523992538452e-4,1.788735389709e-3
10,3,0,3,2400,43,-2.476572990417e-4,1.863598823547e-3
10,3,0,3,2400,44,8.070468902588e-5,-6.854534149170e-5
10,3,0,3,2400,45,5.179643630981e-5,-1.144409179688e-5
10,3,0,3,2400,46,3.834962844849e-4,-1.467740535736e-2
10,3,0,3,2400,47,5.612373352051e-4,-1.255416870117e-2
10,3,0,3,2400,48,3.015995025635e-4,1.153469085693e-3
10,3,0,3,2400,49,1.989603042603e-4,-3.309249877930e-4
10,3,0,3,2400,50,-5.173683166504e-5,-4.372835159302e-3
10,3,0,3,2400,51,-1.788139343262e-6,-2.174139022827e-3
10,3,0,3,2400,52,7.343292236328e-5,-1.503944396973e-3
10,3,0,3,2400,53,5.966424942017e-5,-8.003711700439e-4
10,3,0,3,2400,54,2.136826515198e-4,-2.777576446533e-4
10,3,0,3,2400,55,2.006292343140e-4,-6.302595138550e-4
10,3,0,3,2400,56,-3.948807716370e-4,-3.900527954102e-3
10,3,0,3,2400,57,-1.792907714844e-4,-1.931905746460e-3
10,3,0,3,2400,58,6.300210952759e-4,-4.466772079468e-3
10,3,0,3,2400,59,3.726482391357e-4,-2.219438552856e-3
10,3,0,3,2400,60,1.453757286072e-4,9.579658508301e-4
10,3,0,3,2400,61,8.267164230347e-5,4.971027374268e-4
10,3,0,3,2400,62,6.205439567566e-4,-9.842634201050e-3
10,3,0,3,2400,63,7.001161575317e-4,-9.917736053467e-3
10,3,0,3,2400,64,-8.082389831543e-5,6.371736526489e-4
10,3,0,3,2400,65,-8.308887481689e-5,3.653764724731e-4
10,3,0,3,2400,66,-2.830028533936e-4,-4.064321517944e-3
10,3,0,3,2400,67,-1.170039176941e-4,-2.016067504883e-3
10,3,0,3,2400,68,-2.344846725464e-4,-4.671812057495e-4
10,3,0,3,2400,69,-9.274482727051e-5,-6.803274154663e-4
10,3,0,3,2400,70,2.515316009521e-5,7.987022399902e-5
10,3,0,3,2400,71,1.323223114014e-5,-4.374980926514e-4
10,3,0,3,2400,72,5.757808685303e-5,4.005432128906e-5
10,3,0,3,2400,73,2.747774124146e-5,2.014636993408e-5
10,3,0,3,2400,74,-5.402565002441e-4,7.061958312988e-4
10,3,0,3,2400,75,-2.624988555908e-4,3.100633621216e-4
10,3,0,3,2400,76,-2.938508987427e-5,-3.383159637451e-4
10,3,0,3,2400,77,-2.044439315796e-5,-1.596212387085e-4
10,3,0,3,2400,78,3.945827484131e-4,-6.781339645386e-3
10,3,0,3,2400,79,-3.249645233154e-4,7.262706756592e-3
10,3,0,3,2400,80,1.420974731445e-4,2.299547195435e-4
10,3,0,3,2400,81,7.122755050659e-5,1.202821731567e-4
10,3,0,3,2400,82,3.957748413086e-5,-3.265142440796e-4
10,3,0,3,2400,83,1.072883605957e-5,-1.630783081055e-4
10,3,0,3,2400,84,3.421306610107e-5,-9.238719940186e-5
10,3,0,3,2400,85,9.047985076904e-5,6.580352783203e-5
10,3,0,3,2400,86,6.717443466187e-5,-7.138252258301e-4
10,3,0,3,2400,87,5.447864532471e-5,-3.411769866943e-4
10,3,0,3,2400,88,-1.239776611328e-5,-3.077983856201e-4
10,3,0,3,2400,89,-4.190206527710e-5,-1.165270805359e-3
10,3,0,3,2400,90,3.007650375366e-4,-3.499984741211e-4
10,3,0,3,2400,91,1.112818717957e-4,-9.810924530029e-5
10,3,0,3,2400,92,-2.080202102661e-5,3.142356872559e-4
10,3,0,3,2400,93,-1.657009124756e-5,1.766681671143e-4
10,3,0,3,2400,94,-1.449584960938e-4,-1.459836959839e-3
10,3,0,3,2400,95,-7.063150405884e-5,-7.507801055908e-4
10,3,0,3,2400,96,5.537271499634e-5,-3.851652145386e-4
10,3,0,3,2400,97,2.384185791016e-5,-1.953840255737e-4
10,3,0,3,2400,98,-4.351139068604e-6,9.799003601074e-5
10,3,0,3,2400,99,-3.218650817871e-6,5.412101745605e-5
10,3,0,3,2400,100,8.368492126465e-5,1.006126403809e-4
10,3,0,3,2400,101,6.031990051270e-5,-1.311302185059e-6
10,3,0,3,2400,102,2.647638320923e-4,-5.366802215576e-4
10,3,0,3,2400,103,1.662969589233e-4,-2.472400665283e-4
10,3,0,3,2400,104,9.417533874512e-5,1.827359199524e-3
10,3,0,3,2400,105,6.139278411865e-5,9.350776672363e-4
10,3,0,3,2400,106,-3.862977027893e-4,-3.111362457275e-4
10,3,0,3,2400,107,-1.821517944336e-4,-1.292228698730e-4
10,3,0,3,2400,108,2.863407135010e-4,1.386761665344e-3
10,3,0,3,2400,109,1.608133316040e-4,6.394386291504e-4
10,3,0,3,2400,110,-1.044273376465e-4,2.751469612122e-3
10,3,0,3,2400,111,-3.838539123535e-5,1.394510269165e-3
10,3,0,3,2400,112,-1.317262649536e-5,4.040002822876e-4
10,3,0,3,2400,113,6.914138793945e-6,3.448724746704e-4
10,3,0,3,2400,114,1.966953277588e-4,1.562595367432e-3
10,3,0,3,2400,115,1.732110977173e-4,6.724596023560e-4
10,3,0,3,2400,116,-7.390975952148e-5,-1.476645469666e-3
10,3,0,3,2400,117,-1.460313796997e-5,-7.674694061279e-4
10,3,0,3,2400,118,-4.370212554932e-4,5.130410194397e-3
10,3,0,3,2400,119,-1.869201660156e-4,2.581596374512e-3
10,3,0,3,2400,120,3.089308738708e-4,-1.874208450317e-3
10,3,0,3,2400,121,1.184940338135e-4,-1.746654510498e-3
10,3,0,3,2400,122,-2.762675285339e-4,-8.038401603699e-3
10,3,0,3,2400,123,-6.747245788574e-5,-4.079699516296e-3
10,3,0,3,2400,124,-1.320838928223e-4,-5.103468894958e-3
10,3,0,3,2400,125,-6.872415542603e-5,-2.375125885010e-3
10,3,0,3,2400,126,2.020597457886e-5,-6.461143493652e-5
10,3,0,3,2400,127,-1.192092895508e-6,-2.670288085938e-5
10,3,0,3,2400,128,8.267164230347e-5,-9.219646453857e-4
10,3,0,3,2400,129,8.368492126465e-5,-2.573728561401e-4
10,3,0,3,2400,130,-4.571676254272e-4,7.493495941162e-4
10,3,0,3,2400,131,-1.981854438782e-4,3.210306167603e-4
10,3,0,3,2400,132,-3.234148025513e-4,-1.724481582642e-3
10,3,0,3,2400,133,-1.589059829712e-4,-8.594989776611e-4
10,3,0,3,2400,134,-1.263022422791e-4,3.301620483398e-3
10,3,0,3,2400,135,-3.176927566528e-5,2.433300018311e-3
10,3,0,3,2400,136,5.761981010437e-4,-5.187392234802e-3
10,3,0,3,2400,137,2.929568290710e-4,-2.585768699646e-3
10,3,0,3,2400,138,-1.059174537659e-4,-1.274609565735e-2
10,3,0,3,2400,139,3.153085708618e-5,-6.701707839966e-3
10,3,0,3,2400,140,-7.859468460083e-4,-5.015254020691e-3
10,3,0,3,2400,141,-3.805160522461e-4,-2.127170562744e-3
10,3,0,3,2400,142,8.803606033325e-5,3.726482391357e-4
10,3,0,3,2400,143,5.060434341431e-5,1.962184906006e-4
10,3,0,3,2400,144,1.702904701233e-4,-2.164840698242e-3
10,3,0,3,2400,145,8.654594421387e-5,-1.081228256226e-3
10,3,0,3,2400,146,3.787875175476e-4,-4.396796226501e-3
10,3,0,3,2400,147,2.152919769287e-4,-2.184748649597e-3
10,3,0,3,2400,148,0.000000000000e0,0.000000000000e0
10,3,0,3,2400,149,3.981590270996e-5,7.593631744385e-5
10,3,0,3,2400,150,0.000000000000e0,0.000000000000e0
10,3,0,3,2400,151,2.026557922363e-6,1.597404479980e-5
10,3,0,3,2400,152,0.000000000000e0,0.000000000000e0
10,3,0,3,2400,153,-4.768371582031e-7,6.699562072754e-5
10,3,0,3,2400,154,-7.957220077515e-5,-8.457899093628e-4
10,3,0,3,2400,155,-3.421306610107e-5,-4.037618637085e-4
10,3,0,3,2400,156,-5.459785461426e-5,-4.353523254395e-4
10,3,0,3,2400,157,-2.455711364746e-5,-2.082586288452e-4
10,3,0,3,2400,158,0.000000000000e0,0.000000000000e0
10,3,0,3,2400,159,0.000000000000e0,4.768371582031e-6
10,3,0,3,2400,160,-6.633996963501e-5,-6.055831909180e-5
10,3,0,3,2400,161,-1.133084297180e-4,1.118183135986e-4
10,3,0,3,2400,162,3.504753112793e-5,-4.341602325439e-4
10,3,0,3,2400,163,1.376867294312e-5,3.027915954590e-5
10,3,0,3,2400,164,-4.363059997559e-5,4.645586013794e-4
10,3,0,3,2400,165,-6.675720214844e-5,9.918212890625e-5
10,3,0,3,2400,166,-4.400014877319e-4,4.826784133911e-4
10,3,0,3,2400,167,-2.808570861816e-4,-8.033514022827e-4
10,3,0,3,2400,168,-3.596544265747e-4,-3.117799758911e-3
10,3,0,3,2400,169,1.943111419678e-4,-1.683235168457e-4
11,3,0,3,4200,0,1.296103000641e-4,-1.041889190674e-4
11,3,0,3,4200,1,2.550184726715e-4,-2.112388610840e-4
11,3,0,3,4200,2,-1.603066921234e-4,-6.699562072754e-5
11,3,0,3,4200,3,-3.441870212555e-4,-1.368522644043e-4
11,3,0,3,4200,4,-3.933906555176e-5,-3.015995025635e-4
11,3,0,3,4200,5,-1.693665981293e-4,-6.577968597412e-4
11,3,0,3,4200,6,7.554888725281e-5,1.155853271484e-3
11,3,0,3,4200,7,8.437037467957e-5,2.263545989990e-3
11,3,0,3,4200,8,-2.846419811249e-4,-1.952648162842e-4
11,3,0,3,4200,9,-1.371800899506e-4,-9.322166442871e-5
11,3,0,3,4200,10,1.540184020996e-4,-4.918575286865e-4
11,3,0,3,4200,11,2.472698688507e-4,-1.044988632202e-3
11,3,0,3,4200,12,-6.461143493652e-5,1.838207244873e-4
11,3,0,3,4200,13,-1.398622989655e-4,3.578662872314e-4
11,3,0,3,4200,14,0.000000000000e0,0.000000000000e0
11,3,0,3,4200,15,0.000000000000e0,2.193450927734e-5
11,3,0,3,4200,16,-8.484721183777e-5,-2.710819244385e-4
11,3,0,3,4200,17,-1.502037048340e-5,2.462863922119e-4
11,3,0,3,4200,18,2.375245094299e-5,-4.291534423828e-4
11,3,0,3,4200,19,1.195073127747e-5,-1.850128173828e-4
11,3,0,3,4200,20,7.835030555725e-5,-2.775192260742e-4
11,3,0,3,4200,21,1.752376556396e-5,-2.946853637695e-4
11,3,0,3,4200,22,-1.376569271088e-4,-2.354145050049e-3
11,3,0,3,4200,23,-2.196431159973e-5,-2.083778381348e-4
11,3,0,3,4200,24,-1.435577869415e-4,-9.377002716064e-4
11,3,0,3,4200,25,-6.338953971863e-5,-2.777576446533e-4
11,3,0,3,4200,26,2.581179141998e-4,2.479553222656e-4
11,3,0,3,4200,27,1.296997070312e-4,1.037120819092e-4
11,3,0,3,4200,28,4.816055297852e-5,1.170635223389e-4
11,3,0,3,4200,29,7.715821266174e-5,4.136562347412e-4
11,3,0,3,4200,30,2.380907535553e-4,-2.517223358154e-3
11,3,0,3,4200,31,4.729330539703e-4,-5.038022994995e-3
11,3,0,3,4200,32,8.866190910339e-5,-1.654624938965e-3
11,3,0,3,4200,33,1.293122768402e-4,-2.964735031128e-3
11,3,0,3,4200,34,-1.080036163330e-4,-4.262924194336e-4
11,3,0,3,4200,35,-4.896521568298e-5,-2.083778381348e-4
11,3,0,3,4200,36,-2.592504024506e-4,-2.615451812744e-3
11,3,0,3,4200,37,-6.466209888458e-4,-5.622148513794e-3
11,3,0,3,4200,38,-4.709959030151e-4,-2.126693725586e-2
11,3,0,3,4200,39,-1.773536205292e-4,-1.028347015381e-2
11,3,0,3,4200,40,9.909272193909e-5,-2.592086791992e-3
11,3,0,3,4200,41,-8.597970008850e-5,-5.751371383667e-3
11,3,0,3,4200,42,2.970993518829e-4,-5.238771438599e-3
11,3,0,3,4200,43,3.776252269745e-4,-1.053595542908e-2
11,3,0,3,4200,44,-1.112222671509e-4,-1.502275466919e-3
11,3,0,3,4200,45,-3.113746643066e-4,-2.143621444702e-3
11,3,0,3,4200,46,5.295276641846e-4,-1.937627792358e-3
11,3,0,3,4200,47,2.873241901398e-4,-9.219646453857e-4
11,3,0,3,4200,48,4.038214683533e-5,-1.298904418945e-3
11,3,0,3,4200,49,-1.958012580872e-5,-2.609252929688e-3
11,3,0,3,4200,50,-1.105368137360e-4,-1.308917999268e-4
11,3,0,3,4200,51,-4.491209983826e-5,-6.484985351562e-5
11,3,0,3,4200,52,-7.000565528870e-5,-5.244970321655e-3
11,3,0,3,4200,53,-3.558397293091e-4,-1.026606559753e-2
11,3,0,3,4200,54,-1.567602157593e-4,-5.896806716919e-3
11,3,0,3,4200,55,-3.837347030640e-4,-1.190495491028e-2
11,3,0,3,4200,56,1.728534698486e-5,-2.900362014771e-3
11,3,0,3,4200,57,-2.467632293701e-5,-5.825519561768e-3
11,3,0,3,4200,58,-4.814863204956e-4,5.147695541382e-3
11,3,0,3,4200,59,-2.306997776031e-4,2.582311630249e-3
11,3,0,3,4200,60,4.157423973083e-5,-1.122474670410e-3
11,3,0,3,4200,61,1.758337020874e-6,-2.251386642456e-3
11,3,0,3,4200,62,-1.978874206543e-5,6.556510925293e-5
11,3,0,3,4200,63,-8.901953697205e-5,6.461143493652e-5
11,3,0,3,4200,64,-8.270144462585e-5,-6.649494171143e-4
11,3,0,3,4200,65,-1.667737960815e-4,-1.507043838501e-3
11,3,0,3,4200,66,7.951259613037e-5,-3.554582595825e-3
11,3,0,3,4200,67,8.180737495422e-5,-1.727819442749e-3
11,3,0,3,4200,68,-7.405877113342e-5,-1.232624053955e-4
11,3,0,3,4200,69,-2.208352088928e-5,-3.480911254883e-5
11,3,0,3,4200,70,1.457631587982e-4,3.471374511719e-4
11,3,0,3,4200,71,1.220405101776e-4,-8.511543273926e-4
11,3,0,3,4200,72,2.319514751434e-4,1.604795455933e-3
11,3,0,3,4200,73,2.403259277344e-4,3.311157226562e-3
11,3,0,3,4200,74,1.566708087921e-4,9.486675262451e-4
11,3,0,3,4200,75,8.705258369446e-5,5.083084106445e-4
11,3,0,3,4200,76,1.106560230255e-4,1.964569091797e-4
11,3,0,3,4200,77,1.895427703857e-4,2.439022064209e-4
11,3,0,3,4200,78,1.566112041473e-4,8.106231689453e-5
11,3,0,3,4200,79,2.727508544922e-4,1.766681671143e-4
11,3,0,3,4200,80,8.869171142578e-5,3.429174423218e-3
11,3,0,3,4200,81,1.840889453888e-4,3.502368927002e-4
11,3,0,3,4200,82,1.035630702972e-4,-2.262830734253e-3
11,3,0,3,4200,83,1.882016658783e-4,-4.104375839233e-3
11,3,0,3,4200,84,2.187788486481e-4,-9.415149688721e-4
11,3,0,3,4200,85,1.119375228882e-4,-9.484291076660e-4
11,3,0,3,4200,86,3.854334354401e-4,1.374483108521e-3
11,3,0,3,4200,87,2.124011516571e-4,6.916522979736e-4
11,3,0,3,4200,88,2.500414848328e-5,-1.009464263916e-3
11,3,0,3,4200,89,-1.095235347748e-4,-7.412433624268e-4
11,3,0,3,4200,90,1.022219657898e-5,1.666069030762e-3
11,3,0,3,4200,91,-1.287162303925e-4,1.837491989136e-3
11,3,0,3,4200,92,-1.680850982666e-5,-2.160072326660e-4
11,3,0,3,4200,93,-5.951523780823e-5,-4.487037658691e-4
11,3,0,3,4200,94,-8.392333984375e-5,-3.056526184082e-4
11,3,0,3,4200,95,-3.477931022644e-5,-1.480579376221e-4
11,3,0,3,4200,96,2.349317073822e-4,2.744197845459e-4
11,3,0,3,4200,97,4.842877388000e-5,2.428770065308e-3
11,3,0,3,4200,98,5.555152893066e-5,-5.509853363037e-4
11,3,0,3,4200,99,2.419948577881e-5,-3.225803375244e-4
11,3,0,3,4200,100,2.080500125885e-4,-2.457857131958e-3
11,3,0,3,4200,101,1.300871372223e-4,-1.224040985107e-3
11,3,0,3,4200,102,4.187226295471e-5,-3.695487976074e-5
11,3,0,3,4200,103,8.308887481689e-5,-7.605552673340e-5
11,3,0,3,4200,104,6.970763206482e-5,-7.326602935791e-4
11,3,0,3,4200,105,-6.118416786194e-5,-4.906654357910e-4
11,3,0,3,4200,106,-4.307329654694e-4,-8.113384246826e-4
11,3,0,3,4200,107,-1.962482929230e-4,-4.007816314697e-4
11,3,0,3,4200,108,-3.352761268616e-5,-1.008510589600e-4
11,3,0,3,4200,109,-8.869171142578e-5,-2.033710479736e-4
11,3,0,3,4200,110,-3.076493740082e-4,-6.380796432495e-3
11,3,0,3,4200,111,-5.891919136047e-5,-3.164052963257e-3
11,3,0,3,4200,112,1.500546932220e-4,-7.059574127197e-4
11,3,0,3,4200,113,1.505911350250e-4,1.143693923950e-3
11,3,0,3,4200,114,-6.158351898193e-4,-1.317572593689e-2
11,3,0,3,4200,115,-2.521276473999e-4,-6.325006484985e-3
11,3,0,3,4200,116,-3.703832626343e-4,-1.478910446167e-3
11,3,0,3,4200,117,-1.408159732819e-4,-7.913112640381e-4
11,3,0,3,4200,118,1.981854438782e-5,3.360986709595e-3
11,3,0,3,4200,119,4.386901855469e-5,1.707792282104e-3
11,3,0,3,4200,120,2.850592136383e-4,8.197307586670e-3
11,3,0,3,4200,121,1.943409442902e-4,4.109144210815e-3
11,3,0,3,4200,122,4.079937934875e-5,1.063108444214e-3
11,3,0,3,4200,123,-1.856386661530e-4,1.108884811401e-3
11,3,0,3,4200,124,2.511739730835e-4,7.748603820801e-4
11,3,0,3,4200,125,4.329383373260e-4,1.467227935791e-3
11,3,0,3,4200,126,-2.716481685638e-4,-2.973794937134e-3
11,3,0,3,4200,127,-5.652606487274e-4,-5.088567733765e-3
11,3,0,3,4200,128,-2.014636993408e-5,3.371953964233e-3
11,3,0,3,4200,129,2.720952033997e-5,1.749277114868e-3
11,3,0,3,4200,130,6.639957427979e-5,-1.539993286133e-2
11,3,0,3,4200,131,6.625056266785e-5,-7.589101791382e-3
11,3,0,3,4200,132,-4.117488861084e-4,1.949310302734e-3
11,3,0,3,4200,133,-1.876652240753e-4,1.035928726196e-3
11,3,0,3,4200,134,-3.039836883545e-5,-1.024007797241e-3
11,3,0,3,4200,135,-9.492039680481e-5,-2.107143402100e-3
11,3,0,3,4200,136,3.815889358521e-4,2.703428268433e-3
11,3,0,3,4200,137,2.450048923492e-4,5.337238311768e-3
11,3,0,3,4200,138,-2.178251743317e-4,-3.729343414307e-3
11,3,0,3,4200,139,-7.286667823792e-5,-1.811742782593e-3
11,3,0,3,4200,140,-1.886785030365e-4,-1.716613769531e-4
11,3,0,3,4200,141,-8.437037467957e-5,-5.555152893066e-5
11,3,0,3,4200,142,-3.138184547424e-5,-5.652904510498e-4
11,3,0,3,4200,143,3.367662429810e-6,-2.748966217041e-4
11,3,0,3,4200,144,-2.944469451904e-5,-1.528501510620e-3
11,3,0,3,4200,145,-2.709925174713e-4,-4.557371139526e-3
11,3,0,3,4200,146,1.467764377594e-4,-2.438545227051e-3
11,3,0,3,4200,147,1.090764999390e-4,-1.201868057251e-3
11,3,0,3,4200,148,-1.821517944336e-4,2.860307693481e-3
11,3,0,3,4200,149,-6.771087646484e-5,1.443147659302e-3
11,3,0,3,4200,150,-2.365112304688e-4,9.799003601074e-5
11,3,0,3,4200,151,-8.317828178406e-5,6.461143493652e-5
11,3,0,3,4200,152,5.129873752594e-4,-1.123428344727e-3
11,3,0,3,4200,153,3.618299961090e-4,-5.483627319336e-4
11,3,0,3,4200,154,-1.412928104401e-4,-6.094455718994e-3
11,3,0,3,4200,155,-5.576014518738e-5,-3.048181533813e-3
11,3,0,3,4200,156,3.488361835480e-4,1.937150955200e-3
11,3,0,3,4200,157,1.878738403320e-4,9.818077087402e-4
11,3,0,3,4200,158,-2.784430980682e-4,9.214878082275e-4
