seed,snapshot_step,control_slot,path_source,future_step,horizon,event,left_parameter,right_parameter,program_len,left_delta,right_delta,gap_before,gap_after,cumulative_mixed,replayed,invalid_step
b492b66fbe98f273,2400,1,matched_control,7,8,program,3,12,2,-0.020000000,0.020000000,1.233816146851e-5,9.775161743164e-6,-3.993511199951e-6,true,0
b492b66fbe98f273,2400,1,matched_control,8,9,program,4,13,2,-0.020000000,0.020000000,9.775161743164e-6,1.105666160583e-5,-2.712011337280e-6,true,0
b492b66fbe98f273,2400,1,matched_control,9,10,program,6,13,2,0.000000000,0.020000000,1.105666160583e-5,9.924173355103e-6,-3.844499588013e-6,true,0
b492b66fbe98f273,2400,1,matched_control,10,11,program,8,13,2,0.020000000,0.020000000,9.924173355103e-6,8.910894393921e-6,-4.857778549194e-6,true,0
b492b66fbe98f273,2400,1,matched_control,11,12,program,10,13,2,-0.010000000,0.020000000,8.910894393921e-6,7.450580596924e-6,-6.318092346191e-6,true,0
b492b66fbe98f273,2400,1,matched_control,12,13,program,12,13,2,0.020000000,-0.020000000,7.450580596924e-6,6.586313247681e-6,-7.182359695435e-6,true,0
b492b66fbe98f273,2400,1,matched_control,13,14,program,13,14,2,-0.020000000,0.020000000,6.586313247681e-6,5.900859832764e-6,-7.867813110352e-6,true,0
b492b66fbe98f273,2400,1,matched_control,14,15,program,13,16,2,-0.020000000,-0.020000000,5.900859832764e-6,8.970499038696e-6,-4.798173904419e-6,true,0
b492b66fbe98f273,2400,1,matched_control,15,16,program,13,18,2,-0.020000000,-0.020000000,8.970499038696e-6,7.063150405884e-6,-6.705522537231e-6,true,0
b492b66fbe98f273,2400,1,matched_control,16,17,program,2,31,2,0.020000000,-0.020000000,7.063150405884e-6,8.314847946167e-6,-5.453824996948e-6,true,0
b492b66fbe98f273,2400,1,matched_control,17,18,program,13,22,2,0.000000000,0.020000000,8.314847946167e-6,1.066923141479e-5,-3.099441528320e-6,true,0
b492b66fbe98f273,2400,1,matched_control,18,19,program,15,22,2,0.005000000,0.020000000,1.066923141479e-5,1.353025436401e-5,-2.384185791016e-7,true,0
b492b66fbe98f273,2400,1,matched_control,19,20,program,14,25,2,-0.020000000,-0.010000000,1.353025436401e-5,1.507997512817e-5,1.311302185059e-6,true,0
b492b66fbe98f273,2400,1,matched_control,20,21,program,2,39,2,-0.020000000,-0.020000000,1.507997512817e-5,1.484155654907e-5,1.072883605957e-6,true,0
b492b66fbe98f273,2400,1,matched_control,21,22,program,12,31,2,-0.020000000,-0.010000000,1.484155654907e-5,1.740455627441e-5,3.635883331299e-6,true,0
b492b66fbe98f273,2400,1,matched_control,22,23,program,8,37,2,-0.020000000,-0.020000000,1.740455627441e-5,1.734495162964e-5,3.576278686523e-6,true,0
b492b66fbe98f273,2400,1,matched_control,23,24,program,14,33,2,0.020000000,0.000000000,1.734495162964e-5,1.570582389832e-5,1.937150955200e-6,true,0
b492b66fbe98f273,2400,1,matched_control,24,25,program,23,26,2,-0.020000000,-0.020000000,1.570582389832e-5,1.406669616699e-5,2.980232238770e-7,true,0
b492b66fbe98f273,2400,1,matched_control,25,26,program,12,39,2,-0.020000000,0.020000000,1.406669616699e-5,1.597404479980e-5,2.205371856689e-6,true,0
b492b66fbe98f273,2400,1,matched_control,26,27,program,12,41,2,-0.020000000,-0.020000000,1.597404479980e-5,1.797080039978e-5,4.202127456665e-6,true,0
b492b66fbe98f273,2400,1,matched_control,27,28,program,12,43,2,-0.020000000,0.010000000,1.797080039978e-5,2.008676528931e-5,6.318092346191e-6,true,0
b492b66fbe98f273,2400,1,matched_control,28,29,program,20,37,2,0.020000000,-0.020000000,2.008676528931e-5,2.008676528931e-5,6.318092346191e-6,true,0
b492b66fbe98f273,2400,1,matched_control,29,30,program,14,45,2,-0.020000000,-0.020000000,2.008676528931e-5,2.169609069824e-5,7.927417755127e-6,true,0
b492b66fbe98f273,2400,1,matched_control,30,31,program,96,88,2,-0.020000000,0.020000000,2.169609069824e-5,1.797080039978e-5,4.202127456665e-6,true,0
b492b66fbe98f273,2400,1,matched_control,31,32,program,11,52,2,0.020000000,0.000000000,1.797080039978e-5,1.630187034607e-5,2.533197402954e-6,true,0
b492b66fbe98f273,2400,1,matched_control,32,33,program,96,92,2,-0.020000000,0.020000000,1.630187034607e-5,1.025199890137e-5,-3.516674041748e-6,true,0
b492b66fbe98f273,2400,1,matched_control,33,34,program,16,51,2,-0.020000000,0.000000000,1.025199890137e-5,1.215934753418e-5,-1.609325408936e-6,true,0
b492b66fbe98f273,2400,1,matched_control,34,35,program,104,88,2,0.020000000,0.020000000,1.215934753418e-5,8.404254913330e-6,-5.364418029785e-6,true,0
b492b66fbe98f273,2400,1,matched_control,35,36,program,108,86,2,0.020000000,0.000000000,8.404254913330e-6,7.748603820801e-6,-6.020069122314e-6,true,0
b492b66fbe98f273,2400,1,matched_control,36,37,program,23,50,2,0.020000000,0.000000000,7.748603820801e-6,1.129508018494e-5,-2.473592758179e-6,true,0
b492b66fbe98f273,2400,1,matched_control,37,38,program,23,52,2,0.020000000,0.000000000,1.129508018494e-5,1.311302185059e-5,-6.556510925293e-7,true,0
b492b66fbe98f273,2400,1,matched_control,38,39,program,22,55,2,-0.020000000,0.000000000,1.311302185059e-5,1.034140586853e-5,-3.427267074585e-6,true,0
b492b66fbe98f273,2400,1,matched_control,39,40,program,16,63,2,-0.020000000,-0.020000000,1.034140586853e-5,1.385807991028e-5,8.940696716309e-8,true,0
b492b66fbe98f273,2400,1,matched_control,40,41,program,12,69,2,0.020000000,0.000000000,1.385807991028e-5,1.198053359985e-5,-1.788139343262e-6,true,0
b492b66fbe98f273,2400,1,matched_control,41,42,program,12,71,2,0.020000000,0.000000000,1.198053359985e-5,1.016259193420e-5,-3.606081008911e-6,true,0
b492b66fbe98f273,2400,1,matched_control,42,43,program,12,73,2,0.020000000,-0.020000000,1.016259193420e-5,8.195638656616e-6,-5.573034286499e-6,true,0
b492b66fbe98f273,2400,1,matched_control,43,44,program,12,75,2,0.020000000,-0.010000000,8.195638656616e-6,6.109476089478e-6,-7.659196853638e-6,true,0
b492b66fbe98f273,2400,1,matched_control,44,45,program,12,77,2,0.020000000,-0.020000000,6.109476089478e-6,4.291534423828e-6,-9.477138519287e-6,true,0
b492b66fbe98f273,2400,1,matched_control,45,46,program,12,79,2,0.020000000,-0.020000000,4.291534423828e-6,9.536743164062e-7,-1.281499862671e-5,true,0
b492b66fbe98f273,2400,1,matched_control,46,47,program,12,81,2,0.020000000,0.000000000,9.536743164062e-7,-7.152557373047e-7,-1.448392868042e-5,true,0
b492b66fbe98f273,2400,1,matched_control,47,48,program,14,81,2,-0.020000000,0.000000000,-7.152557373047e-7,5.960464477539e-7,-1.317262649536e-5,true,0
b492b66fbe98f273,2400,1,matched_control,48,49,program,31,66,2,-0.020000000,0.010000000,5.960464477539e-7,3.188848495483e-6,-1.057982444763e-5,true,0
b492b66fbe98f273,2400,1,matched_control,49,50,program,9,90,2,-0.020000000,0.010000000,3.188848495483e-6,3.010034561157e-6,-1.075863838196e-5,true,0
b492b66fbe98f273,2400,1,matched_control,50,51,program,28,73,2,0.020000000,-0.020000000,3.010034561157e-6,2.801418304443e-6,-1.096725463867e-5,true,0
b492b66fbe98f273,2400,1,matched_control,51,52,program,8,95,2,0.020000000,0.000000000,2.801418304443e-6,2.682209014893e-6,-1.108646392822e-5,true,0
b492b66fbe98f273,2400,1,matched_control,52,53,program,21,84,2,0.020000000,0.000000000,2.682209014893e-6,9.536743164062e-7,-1.281499862671e-5,true,0
b492b66fbe98f273,2400,1,matched_control,53,54,program,21,86,2,0.020000000,0.000000000,9.536743164062e-7,-8.344650268555e-7,-1.460313796997e-5,true,0
b492b66fbe98f273,2400,1,matched_control,54,55,program,21,88,2,0.020000000,0.010000000,-8.344650268555e-7,-4.023313522339e-6,-1.779198646545e-5,true,0
b492b66fbe98f273,2400,1,matched_control,55,56,program,31,80,2,-0.020000000,0.000000000,-4.023313522339e-6,-3.099441528320e-6,-1.686811447144e-5,true,0
b492b66fbe98f273,2400,1,matched_control,56,57,program,12,101,2,-0.020000000,0.020000000,-3.099441528320e-6,-6.258487701416e-7,-1.439452171326e-5,true,0
b492b66fbe98f273,2400,1,matched_control,57,58,program,12,103,2,-0.020000000,0.000000000,-6.258487701416e-7,1.370906829834e-6,-1.239776611328e-5,true,0
b492b66fbe98f273,2400,1,matched_control,58,59,program,12,105,2,-0.020000000,-0.020000000,1.370906829834e-6,7.808208465576e-6,-5.960464477539e-6,true,0
b492b66fbe98f273,2400,1,matched_control,59,60,program,31,88,2,-0.020000000,-0.020000000,7.808208465576e-6,1.129508018494e-5,-2.473592758179e-6,true,0
b492b66fbe98f273,2400,1,matched_control,60,61,program,12,109,2,-0.020000000,-0.020000000,1.129508018494e-5,1.707673072815e-5,3.308057785034e-6,true,0
b492b66fbe98f273,2400,1,matched_control,61,62,program,12,111,2,-0.020000000,0.000000000,1.707673072815e-5,1.919269561768e-5,5.424022674561e-6,true,0
b492b66fbe98f273,2400,1,matched_control,62,63,program,12,113,2,-0.020000000,0.020000000,1.919269561768e-5,2.121925354004e-5,7.450580596924e-6,true,0
b492b66fbe98f273,2400,1,matched_control,63,64,program,12,115,2,-0.020000000,0.000000000,2.121925354004e-5,2.324581146240e-5,9.477138519287e-6,true,0
b492b66fbe98f273,4200,0,selected,0,1,initial,-1,-1,0,0,0,0.000000000000e0,0.000000000000e0,0,true,0
b492b66fbe98f273,4200,0,selected,1,2,program,34,2,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
b492b66fbe98f273,4200,0,selected,2,3,program,39,122,2,-0.020000000,-0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
b492b66fbe98f273,4200,0,selected,3,4,program,33,7,2,-0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
b492b66fbe98f273,4200,0,selected,4,5,program,21,21,1,-0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
b492b66fbe98f273,4200,0,selected,5,6,program,35,9,2,-0.020000000,-0.020000000,0.000000000000e0,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,6,7,program,33,13,2,-0.020000000,0.020000000,-1.490116119385e-7,-5.960464477539e-8,-5.960464477539e-8,true,0
b492b66fbe98f273,4200,0,selected,7,8,program,35,13,2,-0.020000000,0.020000000,-5.960464477539e-8,-8.940696716309e-8,-8.940696716309e-8,true,0
b492b66fbe98f273,4200,0,selected,8,9,program,62,111,2,-0.020000000,0.000000000,-8.940696716309e-8,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,selected,9,10,program,86,89,2,0.000000000,0.020000000,-1.788139343262e-7,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,selected,10,11,program,62,115,2,-0.020000000,0.000000000,-1.788139343262e-7,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,selected,11,12,program,89,90,2,0.020000000,0.020000000,-1.788139343262e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,12,13,program,44,14,2,0.020000000,0.020000000,-1.490116119385e-7,-2.086162567139e-7,-2.086162567139e-7,true,0
b492b66fbe98f273,4200,0,selected,13,14,program,46,14,2,-0.020000000,0.020000000,-2.086162567139e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,14,15,program,48,14,2,0.000000000,0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,15,16,program,49,15,2,0.000000000,-0.020000000,-1.490116119385e-7,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,selected,16,17,program,54,12,2,0.000000000,0.020000000,-1.788139343262e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,17,18,program,56,12,2,0.020000000,0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,18,19,program,60,10,2,-0.010000000,-0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,19,20,program,60,12,2,-0.010000000,0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,20,21,program,61,13,2,0.010000000,0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,21,22,program,73,3,2,-0.020000000,-0.020000000,-1.490116119385e-7,-5.960464477539e-8,-5.960464477539e-8,true,0
b492b66fbe98f273,4200,0,selected,22,23,program,65,13,2,0.000000000,0.020000000,-5.960464477539e-8,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,23,24,program,67,13,2,-0.010000000,0.020000000,-1.490116119385e-7,-8.940696716309e-8,-8.940696716309e-8,true,0
b492b66fbe98f273,4200,0,selected,24,25,program,66,16,2,0.020000000,-0.020000000,-8.940696716309e-8,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,25,26,program,66,18,2,0.020000000,0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,26,27,program,52,34,2,0.000000000,-0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,27,28,program,63,25,2,-0.020000000,0.010000000,-1.490116119385e-7,-8.940696716309e-8,-8.940696716309e-8,true,0
b492b66fbe98f273,4200,0,selected,28,29,program,75,15,2,0.020000000,-0.020000000,-8.940696716309e-8,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,selected,29,30,program,71,21,2,-0.010000000,0.020000000,-1.788139343262e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,30,31,program,87,7,2,0.000000000,-0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,31,32,program,89,7,2,0.020000000,-0.020000000,-1.490116119385e-7,-1.192092895508e-7,-1.192092895508e-7,true,0
b492b66fbe98f273,4200,0,selected,32,33,program,98,0,2,0.020000000,0.020000000,-1.192092895508e-7,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,selected,33,34,program,69,31,2,0.000000000,-0.020000000,-1.788139343262e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,34,35,program,66,36,2,0.020000000,-0.020000000,-1.490116119385e-7,-5.960464477539e-8,-5.960464477539e-8,true,0
b492b66fbe98f273,4200,0,selected,35,36,program,104,0,2,-0.020000000,0.020000000,-5.960464477539e-8,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,36,37,program,104,2,2,-0.010000000,-0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,37,38,program,106,2,2,-0.020000000,-0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,38,39,program,87,23,2,0.000000000,0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,39,40,program,110,2,2,0.010000000,-0.020000000,-1.490116119385e-7,-5.960464477539e-8,-5.960464477539e-8,true,0
b492b66fbe98f273,4200,0,selected,40,41,program,88,26,2,-0.020000000,-0.020000000,-5.960464477539e-8,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,41,42,program,74,42,2,0.020000000,0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,42,43,program,92,26,2,-0.020000000,-0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,43,44,program,116,4,2,0.020000000,-0.020000000,-1.490116119385e-7,-2.086162567139e-7,-2.086162567139e-7,true,0
b492b66fbe98f273,4200,0,selected,44,45,program,99,23,2,0.000000000,-0.020000000,-2.086162567139e-7,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,selected,45,46,program,102,22,2,0.010000000,0.020000000,-1.788139343262e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,46,47,program,103,23,2,0.000000000,-0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,47,48,program,1,4,2,0.020000000,-0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,48,49,program,67,63,2,0.010000000,0.020000000,-1.490116119385e-7,-2.384185791016e-7,-2.384185791016e-7,true,0
b492b66fbe98f273,4200,0,selected,49,50,program,69,63,2,0.020000000,0.020000000,-2.384185791016e-7,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,selected,50,51,program,121,13,2,0.020000000,-0.020000000,-1.788139343262e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,51,52,program,110,26,2,0.020000000,0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,52,53,program,0,15,2,-0.010000000,0.020000000,-1.490116119385e-7,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,selected,53,54,program,2,15,2,-0.010000000,0.020000000,-1.788139343262e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,54,55,program,4,15,2,-0.020000000,0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,55,56,program,6,15,2,-0.020000000,0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,selected,56,57,program,9,14,2,0.010000000,0.020000000,-1.490116119385e-7,-8.940696716309e-8,-8.940696716309e-8,true,0
b492b66fbe98f273,4200,0,selected,57,58,program,11,14,2,0.000000000,0.020000000,-8.940696716309e-8,-8.940696716309e-8,-8.940696716309e-8,true,0
b492b66fbe98f273,4200,0,selected,58,59,program,88,62,2,-0.020000000,0.020000000,-8.940696716309e-8,-5.960464477539e-8,-5.960464477539e-8,true,0
b492b66fbe98f273,4200,0,selected,59,60,program,118,34,2,-0.020000000,0.020000000,-5.960464477539e-8,-8.940696716309e-8,-8.940696716309e-8,true,0
b492b66fbe98f273,4200,0,selected,60,61,program,10,21,2,0.010000000,0.020000000,-8.940696716309e-8,-8.940696716309e-8,-8.940696716309e-8,true,0
b492b66fbe98f273,4200,0,selected,61,62,program,12,21,2,0.020000000,0.020000000,-8.940696716309e-8,-5.960464477539e-8,-5.960464477539e-8,true,0
b492b66fbe98f273,4200,0,selected,62,63,program,14,21,2,-0.020000000,0.020000000,-5.960464477539e-8,-8.940696716309e-8,-8.940696716309e-8,true,0
b492b66fbe98f273,4200,0,selected,63,64,program,14,23,2,-0.020000000,-0.005000000,-8.940696716309e-8,-8.940696716309e-8,-8.940696716309e-8,true,0
b492b66fbe98f273,4200,0,matched_control,0,1,initial,-1,-1,0,0,0,0.000000000000e0,0.000000000000e0,0,true,0
b492b66fbe98f273,4200,0,matched_control,1,2,program,34,2,2,-0.020000000,0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
b492b66fbe98f273,4200,0,matched_control,2,3,program,39,122,2,-0.020000000,-0.010000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
b492b66fbe98f273,4200,0,matched_control,3,4,program,33,7,2,-0.020000000,-0.020000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
b492b66fbe98f273,4200,0,matched_control,4,5,program,21,21,1,-0.020000000,0.000000000,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,0
b492b66fbe98f273,4200,0,matched_control,5,6,program,35,9,2,-0.020000000,-0.020000000,0.000000000000e0,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,matched_control,6,7,program,33,13,2,-0.020000000,0.020000000,-1.490116119385e-7,-5.960464477539e-8,-5.960464477539e-8,true,0
b492b66fbe98f273,4200,0,matched_control,7,8,program,35,13,2,-0.020000000,0.020000000,-5.960464477539e-8,-8.940696716309e-8,-8.940696716309e-8,true,0
b492b66fbe98f273,4200,0,matched_control,8,9,program,62,111,2,-0.020000000,0.000000000,-8.940696716309e-8,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,matched_control,9,10,program,86,89,2,0.000000000,0.020000000,-1.788139343262e-7,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,matched_control,10,11,program,62,115,2,-0.020000000,0.000000000,-1.788139343262e-7,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,matched_control,11,12,program,89,90,2,0.020000000,0.020000000,-1.788139343262e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,matched_control,12,13,program,44,14,2,0.020000000,0.020000000,-1.490116119385e-7,-2.086162567139e-7,-2.086162567139e-7,true,0
b492b66fbe98f273,4200,0,matched_control,13,14,program,46,14,2,-0.020000000,0.020000000,-2.086162567139e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,matched_control,14,15,program,48,14,2,0.000000000,0.020000000,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
b492b66fbe98f273,4200,0,matched_control,15,16,program,49,15,2,0.000000000,-0.020000000,-1.490116119385e-7,-1.788139343262e-7,-1.788139343262e-7,true,0
b492b66fbe98f273,4200,0,matched_control,16,17,program,54,12,2,0.000000000,0.020000000,-1.788139343262e-7,-1.490116119385e-7,-1.490116119385e-7,true,0
