role,seed,step,method,sample_index,stratum,kmeans_iterations,within_sse
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,25,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,26,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,27,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,28,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,29,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,30,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,31,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,32,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,33,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,34,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,35,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,36,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,37,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,38,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,39,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,40,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,41,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,42,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,43,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,44,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,45,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,46,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,47,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,48,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,49,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,50,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,51,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,52,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,53,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,54,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,55,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,56,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,57,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,58,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,59,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,60,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,61,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,62,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,63,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,64,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,65,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,66,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,67,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,68,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,69,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,70,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,71,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,72,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,73,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,74,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,75,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,76,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,77,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,78,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,79,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,80,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,81,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,82,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,83,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,84,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,85,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,86,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,87,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,88,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,89,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,90,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,91,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,92,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,93,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,94,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,95,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,input_only,0,0,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,1,0,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,2,0,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,3,0,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,4,0,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,5,0,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,6,0,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,7,0,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,8,9,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,9,9,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,10,9,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,11,9,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,12,9,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,13,9,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,14,9,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,15,9,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,16,3,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,17,3,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,18,3,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,19,3,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,20,3,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,21,3,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,22,3,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,23,10,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,24,6,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,25,6,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,26,6,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,27,6,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,28,6,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,29,6,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,30,6,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,31,6,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,32,8,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,33,8,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,34,8,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,35,8,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,36,8,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,37,8,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,38,8,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,39,8,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,40,10,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,41,10,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,42,10,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,43,10,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,44,10,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,45,10,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,46,10,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,47,3,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,48,4,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,49,2,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,50,4,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,51,4,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,52,4,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,53,4,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,54,4,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,55,4,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,56,11,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,57,11,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,58,4,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,59,11,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,60,11,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,61,11,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,62,11,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,63,11,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,64,5,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,65,5,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,66,5,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,67,5,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,68,5,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,69,5,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,70,5,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,71,5,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,72,2,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,73,2,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,74,2,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,75,2,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,76,2,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,77,7,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,78,2,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,79,2,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,80,7,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,81,7,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,82,7,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,83,7,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,84,7,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,85,7,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,86,11,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,87,7,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,88,1,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,89,1,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,90,1,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,91,1,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,92,1,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,93,1,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,94,1,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,input_only,95,1,6,9.900491213924e0
evaluation,3bc9704ea251d68f,2400,state_stats,0,10,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,1,9,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,2,2,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,3,10,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,4,2,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,5,8,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,6,8,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,7,6,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,8,7,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,9,7,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,10,3,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,11,4,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,12,3,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,13,3,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,14,4,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,15,1,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,16,8,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,17,9,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,18,1,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,19,9,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,20,8,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,21,8,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,22,1,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,23,1,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,24,7,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,25,7,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,26,7,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,27,3,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,28,3,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,29,7,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,30,7,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,31,7,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,32,4,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,33,5,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,34,5,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,35,4,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,36,5,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,37,8,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,38,11,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,39,5,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,40,8,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,41,11,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,42,5,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,43,2,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,44,9,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,45,11,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,46,2,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,47,1,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,48,9,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,49,4,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,50,6,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,51,11,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,52,9,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,53,1,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,54,4,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,55,11,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,56,10,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,57,10,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,58,8,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,59,1,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,60,5,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,61,11,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,62,10,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,63,4,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,64,6,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,65,0,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,66,9,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,67,0,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,68,0,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,69,0,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,70,6,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,71,6,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,72,10,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,73,11,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,74,2,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,75,5,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,76,2,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,77,6,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,78,2,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,79,1,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,80,4,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,81,0,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,82,6,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,83,0,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,84,0,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,85,0,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,86,3,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,87,3,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,88,11,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,89,2,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,90,10,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,91,10,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,92,3,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,93,6,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,94,5,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,state_stats,95,9,5,3.284044240870e1
evaluation,3bc9704ea251d68f,2400,gradient_full123,0,8,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,1,8,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,2,10,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,3,8,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,4,10,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,5,8,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,6,8,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,7,0,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,8,3,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,9,0,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,10,0,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,11,0,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,12,0,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,13,3,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,14,0,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,15,0,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,16,4,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,17,9,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,18,4,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,19,9,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,20,9,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,21,4,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,22,9,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,23,4,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,24,10,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,25,3,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,26,3,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,27,3,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,28,0,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,29,3,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,30,3,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,31,10,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,32,4,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,33,9,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,34,4,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,35,4,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,36,9,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,37,9,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,38,9,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,39,4,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,40,2,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,41,2,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,42,2,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,43,2,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,44,2,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,45,2,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,46,2,3,4.738019751429e2
evaluation,3bc9704ea251d68f,2400,gradient_full123,47,2,3,4.738019751429e2
