seed,step,method,panel,candidate_count,utility_rmse,sign_error_rate,cross_block_regret,selected_program_regret,false_authorization
96e104bd3c72a85f,600,hash_placebo_03,20,122,3.115339915031e-4,0.259615385,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,21,122,5.449358441597e-4,0.326923077,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_03,22,122,2.406156591110e-4,0.134615385,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_03,23,122,1.392432974849e-4,0.211538462,4.517225024756e-4,4.517225024756e-4,false
96e104bd3c72a85f,600,hash_placebo_03,24,122,2.193953763327e-4,0.307692308,3.527111257426e-4,3.527111257426e-4,false
96e104bd3c72a85f,600,hash_placebo_03,25,122,4.027274884803e-4,0.326923077,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,26,122,2.811281309919e-4,0.182692308,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_03,27,122,2.821385373347e-4,0.173076923,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,28,122,1.902814731400e-4,0.403846154,6.088099326007e-4,6.088099326007e-4,false
96e104bd3c72a85f,600,hash_placebo_03,29,122,3.011520246629e-4,0.269230769,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_03,30,122,2.338131604832e-4,0.105769231,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,31,122,1.934866625331e-4,0.201923077,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_03,32,122,5.450995683678e-4,0.375000000,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_03,33,122,5.124729946742e-4,0.403846154,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_03,34,122,4.420434841003e-4,0.288461538,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_03,35,122,2.761562911240e-4,0.105769231,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,36,122,2.123321224573e-4,0.105769231,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,37,122,2.193584099401e-4,0.192307692,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,38,122,3.992250556533e-4,0.394230769,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,39,122,3.802610354257e-4,0.307692308,3.527111257426e-4,4.399934259709e-4,false
96e104bd3c72a85f,600,hash_placebo_03,40,122,4.261560707875e-4,0.336538462,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,41,122,3.361638372563e-4,0.365384615,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,42,122,3.517023742055e-4,0.288461538,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,43,122,2.304326467357e-4,0.240384615,3.527111257426e-4,4.399934259709e-4,false
96e104bd3c72a85f,600,hash_placebo_03,44,122,1.185208991058e-4,0.259615385,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,45,122,5.199682385500e-4,0.432692308,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_03,46,122,2.567261901915e-4,0.221153846,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_03,47,122,2.675292536162e-4,0.298076923,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_03,48,122,1.071386756475e-4,0.125000000,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,49,122,1.745231507247e-4,0.125000000,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,50,122,2.267447731085e-4,0.240384615,4.517225024756e-4,4.517225024756e-4,false
96e104bd3c72a85f,600,hash_placebo_03,51,122,6.318150547337e-4,0.432692308,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_03,52,122,3.514171206481e-4,0.432692308,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,53,122,4.249460191129e-4,0.442307692,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_03,54,122,2.672083777045e-4,0.269230769,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,55,122,3.951767693314e-4,0.307692308,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,56,122,3.399192097633e-4,0.298076923,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_03,57,122,2.255975774546e-4,0.182692308,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_03,58,122,1.635091866252e-4,0.163461538,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,59,122,1.716875382230e-4,0.259615385,6.088099326007e-4,6.088099326007e-4,false
96e104bd3c72a85f,600,hash_placebo_03,60,122,1.374805124793e-4,0.182692308,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_03,61,122,1.871982876998e-4,0.298076923,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_03,62,122,3.111554592220e-4,0.173076923,2.251646365039e-4,2.251646365039e-4,false
96e104bd3c72a85f,600,hash_placebo_03,63,122,2.044318095971e-4,0.173076923,2.251646365039e-4,2.251646365039e-4,false
96e104bd3c72a85f,600,hash_placebo_04,0,122,3.367926156262e-4,0.201923077,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_04,1,122,2.292362953867e-4,0.192307692,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,2,122,3.110515353933e-4,0.375000000,3.527111257426e-4,3.527111257426e-4,false
96e104bd3c72a85f,600,hash_placebo_04,3,122,2.678260490464e-4,0.288461538,5.473519559018e-4,5.473519559018e-4,false
96e104bd3c72a85f,600,hash_placebo_04,4,122,2.739259285769e-4,0.423076923,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_04,5,122,4.764440439471e-4,0.317307692,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,6,122,3.221327909643e-4,0.192307692,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_04,7,122,2.145175361450e-4,0.201923077,3.527111257426e-4,3.527111257426e-4,false
96e104bd3c72a85f,600,hash_placebo_04,8,122,1.875078314516e-4,0.317307692,6.088099326007e-4,6.088099326007e-4,false
96e104bd3c72a85f,600,hash_placebo_04,9,122,3.315971522707e-4,0.384615385,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_04,10,122,1.789558735660e-4,0.173076923,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_04,11,122,1.861285041426e-4,0.278846154,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,12,122,3.502164419239e-4,0.288461538,5.708523240173e-4,5.708523240173e-4,false
96e104bd3c72a85f,600,hash_placebo_04,13,122,2.186950432450e-4,0.192307692,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_04,14,122,3.764012662752e-4,0.259615385,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,15,122,3.794330160413e-4,0.307692308,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_04,16,122,2.849815603716e-4,0.423076923,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,17,122,1.284700912221e-4,0.211538462,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,18,122,2.991146473648e-4,0.365384615,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_04,19,122,2.518571117822e-4,0.153846154,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_04,20,122,3.211499824653e-4,0.317307692,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,21,122,5.142854716873e-4,0.307692308,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_04,22,122,2.572040610983e-4,0.211538462,4.517225024756e-4,4.517225024756e-4,false
96e104bd3c72a85f,600,hash_placebo_04,23,122,1.178292774023e-4,0.173076923,1.960098743439e-4,1.960098743439e-4,false
96e104bd3c72a85f,600,hash_placebo_04,24,122,2.171804867717e-4,0.278846154,3.527111257426e-4,3.527111257426e-4,false
96e104bd3c72a85f,600,hash_placebo_04,25,122,4.099242322463e-4,0.317307692,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,26,122,2.695548240362e-4,0.230769231,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_04,27,122,3.027294826813e-4,0.105769231,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,28,122,1.946542191587e-4,0.278846154,6.088099326007e-4,6.088099326007e-4,false
96e104bd3c72a85f,600,hash_placebo_04,29,122,2.532654784356e-4,0.298076923,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_04,30,122,2.286624506758e-4,0.115384615,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,31,122,1.983887344650e-4,0.240384615,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_04,32,122,5.128404466334e-4,0.336538462,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_04,33,122,4.917524750025e-4,0.413461538,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_04,34,122,4.438921976857e-4,0.278846154,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_04,35,122,2.737013464451e-4,0.134615385,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,36,122,2.079985516950e-4,0.096153846,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,37,122,2.710126547048e-4,0.211538462,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,38,122,3.934525535731e-4,0.326923077,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,39,122,3.714556938884e-4,0.269230769,4.517225024756e-4,4.517225024756e-4,false
96e104bd3c72a85f,600,hash_placebo_04,40,122,3.823472425861e-4,0.269230769,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,41,122,3.475651653115e-4,0.336538462,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,42,122,3.387411355090e-4,0.221153846,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,43,122,2.249316638416e-4,0.240384615,3.527111257426e-4,4.399934259709e-4,false
96e104bd3c72a85f,600,hash_placebo_04,44,122,1.430734503116e-4,0.201923077,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,45,122,5.152697634479e-4,0.442307692,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_04,46,122,2.684538393320e-4,0.259615385,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_04,47,122,2.786721310471e-4,0.288461538,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_04,48,122,1.185588405272e-4,0.250000000,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,49,122,2.069043296026e-4,0.163461538,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,50,122,2.154871691858e-4,0.192307692,4.517225024756e-4,4.517225024756e-4,false
96e104bd3c72a85f,600,hash_placebo_04,51,122,6.225175466119e-4,0.461538462,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_04,52,122,3.248037940864e-4,0.432692308,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,53,122,4.021932410423e-4,0.432692308,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_04,54,122,2.678372965841e-4,0.288461538,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,55,122,3.660198097843e-4,0.326923077,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,56,122,3.254281108582e-4,0.307692308,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_04,57,122,2.150451197517e-4,0.201923077,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_04,58,122,1.651984221592e-4,0.125000000,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,59,122,1.367196353673e-4,0.211538462,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,60,122,1.388528563257e-4,0.211538462,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_04,61,122,1.939219406143e-4,0.259615385,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_04,62,122,3.051522629236e-4,0.221153846,1.960098743439e-4,1.960098743439e-4,false
96e104bd3c72a85f,600,hash_placebo_04,63,122,2.182799860836e-4,0.192307692,2.251646365039e-4,2.251646365039e-4,false
96e104bd3c72a85f,600,hash_placebo_05,0,122,3.799064115699e-4,0.163461538,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_05,1,122,2.254423359523e-4,0.192307692,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,2,122,3.271885068131e-4,0.461538462,6.088099326007e-4,6.088099326007e-4,false
96e104bd3c72a85f,600,hash_placebo_05,3,122,2.871018545768e-4,0.259615385,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_05,4,122,2.754226700385e-4,0.451923077,6.088099326007e-4,6.088099326007e-4,false
96e104bd3c72a85f,600,hash_placebo_05,5,122,4.759822765814e-4,0.307692308,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,6,122,3.094411492303e-4,0.259615385,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_05,7,122,2.245931283097e-4,0.221153846,3.527111257426e-4,3.527111257426e-4,false
96e104bd3c72a85f,600,hash_placebo_05,8,122,1.764566562645e-4,0.298076923,4.322442109697e-4,4.322442109697e-4,false
96e104bd3c72a85f,600,hash_placebo_05,9,122,3.374721545416e-4,0.317307692,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_05,10,122,1.662106728056e-4,0.153846154,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_05,11,122,2.008293944627e-4,0.278846154,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,12,122,3.496914142875e-4,0.317307692,5.708523240173e-4,5.708523240173e-4,false
96e104bd3c72a85f,600,hash_placebo_05,13,122,2.029143491908e-4,0.230769231,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_05,14,122,3.618521549288e-4,0.250000000,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,15,122,3.789415879284e-4,0.307692308,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_05,16,122,2.839128844020e-4,0.375000000,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,17,122,1.422275952417e-4,0.230769231,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,18,122,2.748140118745e-4,0.317307692,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_05,19,122,2.625014506425e-4,0.173076923,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_05,20,122,3.063699171684e-4,0.269230769,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,21,122,5.107646220476e-4,0.326923077,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_05,22,122,2.406279502169e-4,0.221153846,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_05,23,122,1.305498695176e-4,0.211538462,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_05,24,122,2.148826777352e-4,0.307692308,3.527111257426e-4,3.527111257426e-4,false
96e104bd3c72a85f,600,hash_placebo_05,25,122,4.155349626807e-4,0.355769231,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,26,122,2.732155579481e-4,0.153846154,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_05,27,122,3.005234759930e-4,0.144230769,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,28,122,1.697795135756e-4,0.278846154,6.088099326007e-4,6.088099326007e-4,false
96e104bd3c72a85f,600,hash_placebo_05,29,122,2.603210131029e-4,0.288461538,4.517225024756e-4,4.517225024756e-4,false
96e104bd3c72a85f,600,hash_placebo_05,30,122,2.348901385097e-4,0.096153846,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,31,122,1.956651252158e-4,0.211538462,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_05,32,122,5.046307071299e-4,0.317307692,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_05,33,122,4.848137203096e-4,0.413461538,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_05,34,122,4.266421410359e-4,0.250000000,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_05,35,122,2.624612722707e-4,0.105769231,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,36,122,2.374090536809e-4,0.067307692,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,37,122,2.191760422393e-4,0.211538462,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,38,122,4.024391997562e-4,0.326923077,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,39,122,3.741381287499e-4,0.288461538,3.527111257426e-4,4.399934259709e-4,false
96e104bd3c72a85f,600,hash_placebo_05,40,122,3.903230686321e-4,0.240384615,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,41,122,3.421001686823e-4,0.355769231,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,42,122,3.509172639863e-4,0.278846154,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,43,122,2.328638766471e-4,0.230769231,3.527111257426e-4,4.399934259709e-4,false
96e104bd3c72a85f,600,hash_placebo_05,44,122,1.054692094444e-4,0.230769231,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,45,122,5.069959011514e-4,0.413461538,6.088099326007e-4,6.088099326007e-4,false
96e104bd3c72a85f,600,hash_placebo_05,46,122,2.409678847593e-4,0.182692308,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_05,47,122,2.851245053149e-4,0.317307692,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_05,48,122,1.048146085272e-4,0.134615385,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,49,122,1.904719301839e-4,0.163461538,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,50,122,2.147143681776e-4,0.221153846,4.517225024756e-4,4.517225024756e-4,false
96e104bd3c72a85f,600,hash_placebo_05,51,122,6.029385278612e-4,0.432692308,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_05,52,122,3.363105239639e-4,0.451923077,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,53,122,4.283791256448e-4,0.423076923,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_05,54,122,2.728066934767e-4,0.317307692,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,55,122,3.883473025132e-4,0.336538462,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,56,122,3.289725806223e-4,0.278846154,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_05,57,122,2.178716723421e-4,0.153846154,6.403426523320e-4,6.429931963794e-4,false
96e104bd3c72a85f,600,hash_placebo_05,58,122,1.545930813331e-4,0.096153846,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,59,122,1.474586998879e-4,0.201923077,6.088099326007e-4,6.088099326007e-4,false
96e104bd3c72a85f,600,hash_placebo_05,60,122,1.381556911864e-4,0.240384615,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_05,61,122,1.841150515035e-4,0.384615385,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_05,62,122,3.133432809624e-4,0.201923077,1.960098743439e-4,1.960098743439e-4,false
96e104bd3c72a85f,600,hash_placebo_05,63,122,1.989547721631e-4,0.163461538,2.251646365039e-4,2.251646365039e-4,false
96e104bd3c72a85f,600,hash_placebo_06,0,122,3.366640175565e-4,0.221153846,7.365128840320e-4,1.352457969915e-3,true
96e104bd3c72a85f,600,hash_placebo_06,1,122,2.041212066489e-4,0.240384615,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_06,2,122,3.342315811269e-4,0.471153846,6.088099326007e-4,6.088099326007e-4,false
96e104bd3c72a85f,600,hash_placebo_06,3,122,2.493826488253e-4,0.259615385,3.338400565553e-4,3.338400565553e-4,false
96e104bd3c72a85f,600,hash_placebo_06,4,122,2.627459986430e-4,0.384615385,6.088099326007e-4,6.088099326007e-4,false
96e104bd3c72a85f,600,hash_placebo_06,5,122,4.981901393780e-4,0.326923077,0.000000000000e0,0.000000000000e0,false
96e104bd3c72a85f,600,hash_placebo_06,6,122,3.390698039489e-4,0.201923077,6.403426523320e-4,6.429931963794e-4,false
