seed,step,scale,method,candidate_count,within_stratum_utility_variance,predicted_finite_population_rmse,observed_panel_rmse,sign_error_rate,cross_block_regret,selected_program_regret,false_authorization_rate
0a53f8c62d9147be,4200,2.0,hash_placebo_03,170,1.146039268520e-4,1.092607388181e-3,1.091286721199e-3,0.335569853,4.987282447928e-4,6.428505573979e-4,0.281250000
0a53f8c62d9147be,4200,2.0,hash_placebo_04,170,1.153156799661e-4,1.095994981579e-3,1.086963781888e-3,0.335294118,6.267509974123e-4,8.522827085926e-4,0.437500000
0a53f8c62d9147be,4200,2.0,hash_placebo_05,170,1.127322308519e-4,1.083648499918e-3,1.045522030870e-3,0.335569853,6.567276815872e-4,9.398608681295e-4,0.500000000
0a53f8c62d9147be,4200,2.0,hash_placebo_06,170,1.170878185297e-4,1.104384342677e-3,1.089214252106e-3,0.337132353,6.240133930078e-4,8.843889077070e-4,0.390625000
0a53f8c62d9147be,4200,2.0,hash_placebo_07,170,1.140568337620e-4,1.089996338688e-3,1.088353709930e-3,0.344301471,6.260218117404e-4,8.515052116991e-4,0.437500000
0a53f8c62d9147be,4200,2.0,input_only,170,1.149953411241e-4,1.094471624442e-3,1.112592976851e-3,0.339797794,5.326067230271e-4,6.933920924723e-4,0.296875000
0a53f8c62d9147be,4200,2.0,state_stats,170,1.133969971858e-4,1.086838866017e-3,1.097239977990e-3,0.327849265,5.132396854606e-4,6.467197945881e-4,0.343750000
0a53f8c62d9147be,4200,2.0,gradient_full171,170,9.328387970262e-5,9.857520379059e-4,9.727571365398e-4,0.318382353,5.768108522943e-4,8.258808001074e-4,0.375000000
0a53f8c62d9147be,4200,2.0,development_response_oracle,170,9.491798488585e-5,9.943485350860e-4,1.003877821271e-3,0.326102941,5.811373997062e-4,8.271386002718e-4,0.406250000
0a53f8c62d9147be,4200,2.0,evaluation_state_response_comparator,170,9.170083418080e-5,9.773520464585e-4,9.540763120592e-4,0.321966912,6.009699031893e-4,8.459558160894e-4,0.421875000
6e1903d4a7c285bf,600,0.5,hash_placebo_00,170,1.715546026168e-6,1.336797333402e-4,1.380844543429e-4,0.296323529,1.592155207959e-4,1.941205129015e-4,0.218750000
6e1903d4a7c285bf,600,0.5,hash_placebo_01,170,1.762960984401e-6,1.355144897081e-4,1.318974341979e-4,0.289981618,1.546995772514e-4,1.834567922288e-4,0.218750000
6e1903d4a7c285bf,600,0.5,hash_placebo_02,170,1.755250729764e-6,1.352178308078e-4,1.296129220014e-4,0.288051471,1.413407730979e-4,1.713670416166e-4,0.156250000
6e1903d4a7c285bf,600,0.5,hash_placebo_03,170,1.759746841325e-6,1.353909017025e-4,1.399828677790e-4,0.296231618,1.740586480992e-4,2.014006795434e-4,0.218750000
6e1903d4a7c285bf,600,0.5,hash_placebo_04,170,1.731473995417e-6,1.342988736076e-4,1.297833529043e-4,0.296047794,1.662208712787e-4,1.992277793761e-4,0.218750000
6e1903d4a7c285bf,600,0.5,hash_placebo_05,170,1.697003514518e-6,1.329553306299e-4,1.385189535594e-4,0.295036765,1.666513349505e-4,2.072050220363e-4,0.218750000
6e1903d4a7c285bf,600,0.5,hash_placebo_06,170,1.745994853957e-6,1.348608408523e-4,1.345035339873e-4,0.287959559,1.427303839137e-4,1.789682249864e-4,0.187500000
6e1903d4a7c285bf,600,0.5,hash_placebo_07,170,1.691085917322e-6,1.327233148525e-4,1.358508565370e-4,0.291911765,1.180736965125e-4,1.452458393487e-4,0.156250000
6e1903d4a7c285bf,600,0.5,input_only,170,1.571015917272e-6,1.279247792191e-4,1.235720392569e-4,0.289154412,1.639600668568e-4,1.910233321496e-4,0.218750000
6e1903d4a7c285bf,600,0.5,state_stats,170,1.297886898307e-6,1.162740520955e-4,1.140221798359e-4,0.273069853,1.249905913028e-4,1.581468505947e-4,0.156250000
6e1903d4a7c285bf,600,0.5,gradient_full171,170,6.930849715696e-7,8.496843602490e-5,8.488516351192e-5,0.245680147,1.113000612349e-4,1.138168441912e-4,0.046875000
6e1903d4a7c285bf,600,0.5,development_response_oracle,170,8.213560239832e-7,9.249752383978e-5,9.054948368374e-5,0.261948529,1.213824950241e-4,1.276428357642e-4,0.109375000
6e1903d4a7c285bf,600,0.5,evaluation_state_response_comparator,170,6.688785889607e-7,8.347146399623e-5,8.339851851656e-5,0.246047794,8.837518237215e-5,9.335210256722e-5,0.062500000
6e1903d4a7c285bf,600,1.0,hash_placebo_00,170,6.862901994139e-6,2.673734512605e-4,2.759566615769e-4,0.291819853,3.121387230749e-4,3.882010408347e-4,0.203125000
6e1903d4a7c285bf,600,1.0,hash_placebo_01,170,7.051334824083e-6,2.710191956625e-4,2.638123389544e-4,0.288602941,3.268764473887e-4,3.856279034267e-4,0.218750000
6e1903d4a7c285bf,600,1.0,hash_placebo_02,170,7.015635168247e-6,2.703322640799e-4,2.593978300806e-4,0.283088235,2.827406249253e-4,3.454854955294e-4,0.156250000
6e1903d4a7c285bf,600,1.0,hash_placebo_03,170,7.039172668759e-6,2.707853675876e-4,2.797788598459e-4,0.293382353,3.431527624684e-4,4.036008554635e-4,0.203125000
6e1903d4a7c285bf,600,1.0,hash_placebo_04,170,6.922544136386e-6,2.685327442865e-4,2.599701481726e-4,0.289797794,3.242101283831e-4,3.849244923231e-4,0.203125000
6e1903d4a7c285bf,600,1.0,hash_placebo_05,170,6.783622117541e-6,2.658246233724e-4,2.769308805129e-4,0.291819853,3.346431813611e-4,4.235622521378e-4,0.218750000
6e1903d4a7c285bf,600,1.0,hash_placebo_06,170,6.983037147190e-6,2.697034858566e-4,2.689539527094e-4,0.284283088,2.930471932814e-4,3.726544935034e-4,0.187500000
6e1903d4a7c285bf,600,1.0,hash_placebo_07,170,6.761511599399e-6,2.653910557908e-4,2.715537929005e-4,0.288694853,2.355213005103e-4,2.898276317183e-4,0.156250000
6e1903d4a7c285bf,600,1.0,input_only,170,6.273436682625e-6,2.556331331759e-4,2.467856784511e-4,0.285937500,3.222145084010e-4,3.812343600487e-4,0.218750000
6e1903d4a7c285bf,600,1.0,state_stats,170,5.185788456910e-6,2.324190821759e-4,2.281881978900e-4,0.267830882,2.428937182231e-4,3.024603630593e-4,0.140625000
6e1903d4a7c285bf,600,1.0,gradient_full171,170,2.752792923277e-6,1.693367245583e-4,1.690050358009e-4,0.241819853,2.053587495539e-4,2.118694607134e-4,0.031250000
6e1903d4a7c285bf,600,1.0,development_response_oracle,170,3.274832211886e-6,1.846966040307e-4,1.756322517029e-4,0.250643382,2.142104685845e-4,2.216186544786e-4,0.078125000
6e1903d4a7c285bf,600,1.0,evaluation_state_response_comparator,170,2.684096356971e-6,1.672104573637e-4,1.642841886278e-4,0.239246324,1.648343770171e-4,1.775147217700e-4,0.062500000
6e1903d4a7c285bf,600,2.0,hash_placebo_00,170,2.747552750911e-5,5.349798235011e-4,5.511282197039e-4,0.288235294,6.429130571632e-4,8.235537450219e-4,0.234375000
6e1903d4a7c285bf,600,2.0,hash_placebo_01,170,2.819788934163e-5,5.419668015436e-4,5.277632838048e-4,0.284834559,6.344354310386e-4,7.693650245528e-4,0.218750000
6e1903d4a7c285bf,600,2.0,hash_placebo_02,170,2.806149209695e-5,5.406544269154e-4,5.193430522956e-4,0.284650735,5.323973532541e-4,6.626928009155e-4,0.156250000
6e1903d4a7c285bf,600,2.0,hash_placebo_03,170,2.815888832738e-5,5.415918697785e-4,5.589197559799e-4,0.288143382,6.900077989371e-4,8.338655540570e-4,0.218750000
6e1903d4a7c285bf,600,2.0,hash_placebo_04,170,2.768266641785e-5,5.369926522023e-4,5.203139750732e-4,0.291360294,6.476841654148e-4,7.868091624914e-4,0.203125000
6e1903d4a7c285bf,600,2.0,hash_placebo_05,170,2.713861594096e-5,5.316896802193e-4,5.547598346434e-4,0.290533088,6.599002973644e-4,8.465782831308e-4,0.218750000
6e1903d4a7c285bf,600,2.0,hash_placebo_06,170,2.792303140436e-5,5.393189320449e-4,5.379875545642e-4,0.284834559,5.845663299624e-4,7.621823433510e-4,0.187500000
6e1903d4a7c285bf,600,2.0,hash_placebo_07,170,2.703916950360e-5,5.307146273304e-4,5.431302504699e-4,0.289154412,4.850656114286e-4,6.073594754525e-4,0.156250000
6e1903d4a7c285bf,600,2.0,input_only,170,2.508574492630e-5,5.111847444734e-4,4.926781521369e-4,0.285202206,6.634664134708e-4,8.105029376111e-4,0.234375000
6e1903d4a7c285bf,600,2.0,state_stats,170,2.075712372516e-5,4.649946653498e-4,4.566074302176e-4,0.269485294,4.970158249762e-4,6.285972942806e-4,0.140625000
6e1903d4a7c285bf,600,2.0,gradient_full171,170,1.096128728356e-5,3.379054244465e-4,3.375936687731e-4,0.236764706,4.116230247746e-4,4.251653672327e-4,0.031250000
6e1903d4a7c285bf,600,2.0,development_response_oracle,170,1.330826596916e-5,3.723275043723e-4,3.776459465447e-4,0.263786765,4.481431042223e-4,4.709886015917e-4,0.109375000
6e1903d4a7c285bf,600,2.0,evaluation_state_response_comparator,170,1.081104973444e-5,3.355817357968e-4,3.362822856564e-4,0.247426471,4.047372298146e-4,4.315560209989e-4,0.078125000
6e1903d4a7c285bf,2400,0.5,hash_placebo_00,170,1.228203802869e-5,3.576840730759e-4,3.489225029224e-4,0.345036765,3.543000379977e-4,3.783926448033e-4,0.203125000
6e1903d4a7c285bf,2400,0.5,hash_placebo_01,170,1.241643148152e-5,3.596356877905e-4,3.643950029827e-4,0.356801471,3.122290229385e-4,3.226822164049e-4,0.156250000
6e1903d4a7c285bf,2400,0.5,hash_placebo_02,170,1.238295135252e-5,3.591504929535e-4,3.460039892966e-4,0.345036765,3.154175425379e-4,3.242030187440e-4,0.125000000
6e1903d4a7c285bf,2400,0.5,hash_placebo_03,170,1.209674402039e-5,3.549757036931e-4,3.494789404910e-4,0.344577206,3.330151157570e-4,3.391238543742e-4,0.125000000
6e1903d4a7c285bf,2400,0.5,hash_placebo_04,170,1.249286656122e-5,3.607409412299e-4,3.591366269088e-4,0.352757353,3.042146142889e-4,3.198292366342e-4,0.109375000
6e1903d4a7c285bf,2400,0.5,hash_placebo_05,170,1.185496687948e-5,3.514103560340e-4,3.396788322258e-4,0.339889706,3.315339436085e-4,3.479032183460e-4,0.125000000
6e1903d4a7c285bf,2400,0.5,hash_placebo_06,170,1.243932341381e-5,3.599670617717e-4,3.538312106302e-4,0.357720588,3.296098888086e-4,3.401477939793e-4,0.156250000
6e1903d4a7c285bf,2400,0.5,hash_placebo_07,170,1.170707811561e-5,3.492115839587e-4,3.609889729457e-4,0.349540441,3.235037209492e-4,3.358581996800e-4,0.109375000
6e1903d4a7c285bf,2400,0.5,input_only,170,1.263410917936e-5,3.627744532787e-4,3.690495798180e-4,0.345680147,2.731982746695e-4,2.865320490546e-4,0.062500000
6e1903d4a7c285bf,2400,0.5,state_stats,170,1.253590363211e-5,3.613617709459e-4,3.750578580742e-4,0.345036765,3.150013553750e-4,3.294445676634e-4,0.140625000
6e1903d4a7c285bf,2400,0.5,gradient_full171,170,9.702737308808e-6,3.179153665680e-4,3.138099356974e-4,0.330882353,2.994867061261e-4,3.028837732000e-4,0.078125000
6e1903d4a7c285bf,2400,0.5,development_response_oracle,170,1.019995712733e-5,3.259594352211e-4,3.492636130227e-4,0.339797794,2.910536288709e-4,3.006102596714e-4,0.031250000
6e1903d4a7c285bf,2400,0.5,evaluation_state_response_comparator,170,9.698041098869e-6,3.178384203437e-4,3.108153292325e-4,0.326194853,3.222975901167e-4,3.343747868385e-4,0.125000000
6e1903d4a7c285bf,2400,1.0,hash_placebo_00,170,4.908190745256e-5,7.150313764427e-4,6.975070849551e-4,0.348988971,7.937824184410e-4,8.620019343084e-4,0.203125000
6e1903d4a7c285bf,2400,1.0,hash_placebo_01,170,4.964262470156e-5,7.191040772896e-4,7.283959345374e-4,0.357536765,6.792572554559e-4,7.051729070042e-4,0.140625000
6e1903d4a7c285bf,2400,1.0,hash_placebo_02,170,4.950251806805e-5,7.180885947260e-4,6.916403754584e-4,0.344761029,7.131337915780e-4,7.400725498883e-4,0.125000000
6e1903d4a7c285bf,2400,1.0,hash_placebo_03,170,4.833592174093e-5,7.095767645585e-4,6.983287623030e-4,0.349448529,7.296078920263e-4,7.493581006486e-4,0.109375000
6e1903d4a7c285bf,2400,1.0,hash_placebo_04,170,4.995130612616e-5,7.213363331213e-4,7.188698423154e-4,0.353400735,7.112025677998e-4,7.562908828618e-4,0.125000000
6e1903d4a7c285bf,2400,1.0,hash_placebo_05,170,4.738257120234e-5,7.025442690852e-4,6.782591921776e-4,0.343106618,7.442046838833e-4,7.887034135479e-4,0.125000000
6e1903d4a7c285bf,2400,1.0,hash_placebo_06,170,4.973482136526e-5,7.197715303401e-4,7.075107410505e-4,0.355606618,7.302473602522e-4,7.566582230538e-4,0.125000000
6e1903d4a7c285bf,2400,1.0,hash_placebo_07,170,4.680358278839e-5,6.982387275942e-4,7.217331889483e-4,0.352757353,7.187265787252e-4,7.533399486874e-4,0.109375000
6e1903d4a7c285bf,2400,1.0,input_only,170,5.052673123437e-5,7.254792326626e-4,7.385122341901e-4,0.347334559,6.524949354798e-4,6.824612585774e-4,0.062500000
6e1903d4a7c285bf,2400,1.0,state_stats,170,5.011794738689e-5,7.225385470318e-4,7.499894978451e-4,0.348253676,7.369440518232e-4,7.783296409798e-4,0.140625000
6e1903d4a7c285bf,2400,1.0,gradient_full171,170,3.877075822572e-5,6.355014278908e-4,6.274475156455e-4,0.330974265,6.882007608056e-4,6.980168815005e-4,0.062500000
6e1903d4a7c285bf,2400,1.0,development_response_oracle,170,4.078119631087e-5,6.517699964238e-4,7.048041922953e-4,0.344577206,7.070709594927e-4,7.432205271698e-4,0.093750000
6e1903d4a7c285bf,2400,1.0,evaluation_state_response_comparator,170,3.875649463317e-5,6.353845180379e-4,6.206202160310e-4,0.325183824,7.304225901521e-4,7.590215373625e-4,0.125000000
6e1903d4a7c285bf,2400,2.0,hash_placebo_00,170,1.954916352898e-4,1.427014786516e-3,1.391528079248e-3,0.357536765,1.616489893195e-3,1.967090007099e-3,0.359375000
6e1903d4a7c285bf,2400,2.0,hash_placebo_01,170,1.980834649254e-4,1.436443325128e-3,1.455041522953e-3,0.363143382,1.387884064542e-3,1.525611072168e-3,0.218750000
6e1903d4a7c285bf,2400,2.0,hash_placebo_02,170,1.972126670492e-4,1.433282461728e-3,1.380144891590e-3,0.349448529,1.523376322154e-3,1.680699616998e-3,0.218750000
6e1903d4a7c285bf,2400,2.0,hash_placebo_03,170,1.924175925810e-4,1.415750656973e-3,1.393471281800e-3,0.353768382,1.507511734104e-3,1.667475212344e-3,0.234375000
6e1903d4a7c285bf,2400,2.0,hash_placebo_04,170,1.992789880777e-4,1.440771596220e-3,1.437662331928e-3,0.359007353,1.498025104269e-3,1.767292962199e-3,0.312500000
6e1903d4a7c285bf,2400,2.0,hash_placebo_05,170,1.888018811608e-4,1.402385917675e-3,1.350624303338e-3,0.346231618,1.520255441278e-3,1.782018723077e-3,0.281250000
6e1903d4a7c285bf,2400,2.0,hash_placebo_06,170,1.983717927842e-4,1.437488379606e-3,1.412419574488e-3,0.359191176,1.452578628147e-3,1.621030665035e-3,0.218750000
6e1903d4a7c285bf,2400,2.0,hash_placebo_07,170,1.865447898434e-4,1.393978082397e-3,1.439732556441e-3,0.357352941,1.442468347705e-3,1.619953010902e-3,0.187500000
6e1903d4a7c285bf,2400,2.0,input_only,170,2.015398611674e-4,1.448921514033e-3,1.476238637138e-3,0.355974265,1.352105844717e-3,1.592559797473e-3,0.218750000
6e1903d4a7c285bf,2400,2.0,state_stats,170,1.999491841296e-4,1.443192295347e-3,1.497418529395e-3,0.357444853,1.469270364112e-3,1.691114986613e-3,0.250000000
6e1903d4a7c285bf,2400,2.0,gradient_full171,170,1.541890028684e-4,1.267333991711e-3,1.252238082171e-3,0.336580882,1.427439769571e-3,1.559323356446e-3,0.171875000
6e1903d4a7c285bf,2400,2.0,development_response_oracle,170,1.620573988631e-4,1.299268218970e-3,1.329027113652e-3,0.341544118,1.428479683227e-3,1.597257150820e-3,0.234375000
6e1903d4a7c285bf,2400,2.0,evaluation_state_response_comparator,170,1.539665062251e-4,1.266419272270e-3,1.317242552576e-3,0.346507353,1.459919646152e-3,1.644541268092e-3,0.203125000
6e1903d4a7c285bf,4200,0.5,hash_placebo_00,170,1.606834491116e-5,4.091192892356e-4,4.048671924166e-4,0.351011029,3.323259859656e-4,3.431095759581e-4,0.078125000
6e1903d4a7c285bf,4200,0.5,hash_placebo_01,170,1.618879911633e-5,4.106498802245e-4,4.227451141798e-4,0.371323529,3.696901428611e-4,4.259625340524e-4,0.234375000
6e1903d4a7c285bf,4200,0.5,hash_placebo_02,170,1.564980748700e-5,4.037559014920e-4,3.888483919595e-4,0.340349265,2.861993075953e-4,3.115954843622e-4,0.093750000
6e1903d4a7c285bf,4200,0.5,hash_placebo_03,170,1.570358420130e-5,4.044490105030e-4,4.031972118271e-4,0.348529412,3.221405366389e-4,3.393829457679e-4,0.093750000
6e1903d4a7c285bf,4200,0.5,hash_placebo_04,170,1.608909914709e-5,4.093834178154e-4,4.029606450518e-4,0.352573529,3.252850702324e-4,3.370513996828e-4,0.093750000
6e1903d4a7c285bf,4200,0.5,hash_placebo_05,170,1.518840547721e-5,3.977594210755e-4,3.880889613643e-4,0.341819853,3.051384482262e-4,3.128977816047e-4,0.140625000
6e1903d4a7c285bf,4200,0.5,hash_placebo_06,170,1.604940665866e-5,4.088781228693e-4,4.238184098467e-4,0.357352941,3.568362636486e-4,3.771675204476e-4,0.093750000
6e1903d4a7c285bf,4200,0.5,hash_placebo_07,170,1.524630402217e-5,3.985168338949e-4,4.234893660692e-4,0.362132353,3.439202945970e-4,3.790216871948e-4,0.140625000
6e1903d4a7c285bf,4200,0.5,input_only,170,1.654703539980e-5,4.151685827243e-4,4.148525086875e-4,0.342922794,2.946886228301e-4,3.097033859802e-4,0.078125000
6e1903d4a7c285bf,4200,0.5,state_stats,170,1.515348782762e-5,3.973019400125e-4,4.067683494503e-4,0.350643382,3.203306470709e-4,3.352508809513e-4,0.093750000
6e1903d4a7c285bf,4200,0.5,gradient_full171,170,1.290681368729e-5,3.666687550218e-4,3.598353655044e-4,0.334099265,2.776749873874e-4,3.205278550240e-4,0.171875000
6e1903d4a7c285bf,4200,0.5,development_response_oracle,170,1.356149487360e-5,3.758531250369e-4,3.799877554236e-4,0.325643382,2.994230373758e-4,3.404674320038e-4,0.140625000
6e1903d4a7c285bf,4200,0.5,evaluation_state_response_comparator,170,1.297212747541e-5,3.675953316745e-4,3.810126611372e-4,0.343106618,2.680507390664e-4,2.924382938261e-4,0.078125000
6e1903d4a7c285bf,4200,1.0,hash_placebo_00,170,6.437722463314e-5,8.188993161119e-4,8.102426491527e-4,0.355790441,5.359463266217e-4,5.770388600723e-4,0.109375000
6e1903d4a7c285bf,4200,1.0,hash_placebo_01,170,6.493519746492e-5,8.224404579824e-4,8.467822076997e-4,0.367830882,5.871781665405e-4,7.085935661308e-4,0.234375000
6e1903d4a7c285bf,4200,1.0,hash_placebo_02,170,6.265843862051e-5,8.078936000264e-4,7.765815955060e-4,0.338694853,4.617574848567e-4,5.272119031616e-4,0.109375000
6e1903d4a7c285bf,4200,1.0,hash_placebo_03,170,6.291611330307e-5,8.095530743814e-4,8.052905798936e-4,0.346415441,5.130312537531e-4,5.705844096582e-4,0.156250000
6e1903d4a7c285bf,4200,1.0,hash_placebo_04,170,6.447723055442e-5,8.195351232712e-4,8.052514193135e-4,0.351470588,4.979750847696e-4,5.379566272552e-4,0.140625000
6e1903d4a7c285bf,4200,1.0,hash_placebo_05,170,6.082418032028e-5,7.959806603615e-4,7.751461485998e-4,0.344301471,5.170753444972e-4,5.576910987486e-4,0.187500000
6e1903d4a7c285bf,4200,1.0,hash_placebo_06,170,6.428444789000e-5,8.183090281311e-4,8.491181335565e-4,0.357536765,5.613592297422e-4,6.205260950196e-4,0.171875000
6e1903d4a7c285bf,4200,1.0,hash_placebo_07,170,6.123007627967e-5,7.986321397114e-4,8.482013933835e-4,0.360569853,5.604284126761e-4,6.487508372715e-4,0.203125000
6e1903d4a7c285bf,4200,1.0,input_only,170,6.630555001425e-5,8.310732895771e-4,8.306398313727e-4,0.344944853,4.861847754540e-4,5.345000060828e-4,0.156250000
6e1903d4a7c285bf,4200,1.0,state_stats,170,6.068787076199e-5,7.950882469496e-4,8.149643979060e-4,0.352941176,4.993248611953e-4,5.453415101897e-4,0.171875000
6e1903d4a7c285bf,4200,1.0,gradient_full171,170,5.169369596611e-5,7.338092392761e-4,7.216003356429e-4,0.339154412,4.809251886968e-4,6.190333246678e-4,0.203125000
6e1903d4a7c285bf,4200,1.0,development_response_oracle,170,5.434017517468e-5,7.523586188799e-4,7.520803236092e-4,0.315349265,4.603615865335e-4,5.729998935351e-4,0.156250000
6e1903d4a7c285bf,4200,1.0,evaluation_state_response_comparator,170,5.197795462888e-5,7.358240464841e-4,7.529748083546e-4,0.333363971,4.646019748122e-4,5.160995358153e-4,0.078125000
6e1903d4a7c285bf,4200,2.0,hash_placebo_00,170,2.579576844550e-4,1.639225186810e-3,1.621849249244e-3,0.354044118,6.247502010410e-4,8.988696881147e-4,0.328125000
6e1903d4a7c285bf,4200,2.0,hash_placebo_01,170,2.606811996354e-4,1.647855929039e-3,1.695454407495e-3,0.364430147,6.922040489599e-4,1.201741840475e-3,0.453125000
6e1903d4a7c285bf,4200,2.0,hash_placebo_02,170,2.509009417625e-4,1.616648222927e-3,1.550054400933e-3,0.337683824,5.440346292289e-4,9.310993265785e-4,0.390625000
6e1903d4a7c285bf,4200,2.0,hash_placebo_03,170,2.522578143114e-4,1.621013746315e-3,1.607062251325e-3,0.345312500,5.988227981106e-4,8.881086788506e-4,0.406250000
6e1903d4a7c285bf,4200,2.0,hash_placebo_04,170,2.586245332057e-4,1.641342607205e-3,1.611521692186e-3,0.346691176,5.566249575395e-4,8.224464577324e-4,0.328125000
6e1903d4a7c285bf,4200,2.0,hash_placebo_05,170,2.435269460544e-4,1.592714356500e-3,1.549427884047e-3,0.344393382,6.149465732506e-4,9.281068674909e-4,0.359375000
6e1903d4a7c285bf,4200,2.0,hash_placebo_06,170,2.573708208422e-4,1.637359475021e-3,1.701159889389e-3,0.361029412,6.814098479708e-4,1.102647431765e-3,0.562500000
6e1903d4a7c285bf,4200,2.0,hash_placebo_07,170,2.458737866526e-4,1.600370356396e-3,1.697184746775e-3,0.361764706,6.575779250397e-4,1.061466616761e-3,0.437500000
6e1903d4a7c285bf,4200,2.0,input_only,170,2.659075214891e-4,1.664292647196e-3,1.662847656711e-3,0.345588235,6.093778487184e-4,1.002103608982e-3,0.453125000
6e1903d4a7c285bf,4200,2.0,state_stats,170,2.433889433000e-4,1.592263009904e-3,1.632917481027e-3,0.352113971,5.987330416701e-4,8.404060649241e-4,0.296875000
6e1903d4a7c285bf,4200,2.0,gradient_full171,170,2.070816751960e-4,1.468707180922e-3,1.449638898843e-3,0.340625000,6.175880760111e-4,1.039848812525e-3,0.390625000
6e1903d4a7c285bf,4200,2.0,development_response_oracle,170,2.191844345675e-4,1.511016609244e-3,1.542448528887e-3,0.347150735,5.972897838546e-4,1.077852027720e-3,0.421875000
6e1903d4a7c285bf,4200,2.0,evaluation_state_response_comparator,170,2.081998594093e-4,1.472667150280e-3,1.480120190154e-3,0.335294118,6.062221971206e-4,9.127563467928e-4,0.328125000
d5a841f07c3692eb,600,0.5,hash_placebo_00,170,2.777111887420e-6,1.700830644929e-4,1.688171590223e-4,0.264694940,2.174630113316e-4,2.237202911033e-4,0.109375000
d5a841f07c3692eb,600,0.5,hash_placebo_01,170,2.826379026958e-6,1.715851048240e-4,1.727632840272e-4,0.267020089,1.829030492217e-4,1.850444654394e-4,0.078125000
d5a841f07c3692eb,600,0.5,hash_placebo_02,170,2.785790946440e-6,1.703486298509e-4,1.729874702954e-4,0.274832589,1.608613478083e-4,1.646240607158e-4,0.046875000
d5a841f07c3692eb,600,0.5,hash_placebo_03,170,2.842742781822e-6,1.720810970947e-4,1.692965158638e-4,0.267764137,1.741368645298e-4,1.748018967760e-4,0.031250000
d5a841f07c3692eb,600,0.5,hash_placebo_04,170,2.799878898346e-6,1.707788195038e-4,1.702898127487e-4,0.275576637,2.223572160389e-4,2.268562704018e-4,0.078125000
d5a841f07c3692eb,600,0.5,hash_placebo_05,170,2.760617414554e-6,1.695772136863e-4,1.667442062288e-4,0.267392113,1.753545739120e-4,1.805789490561e-4,0.062500000
d5a841f07c3692eb,600,0.5,hash_placebo_06,170,2.820739778255e-6,1.714138443169e-4,1.732888739676e-4,0.268880208,2.162839928630e-4,2.182525274108e-4,0.015625000
d5a841f07c3692eb,600,0.5,hash_placebo_07,170,2.755740880401e-6,1.694273713744e-4,1.704575604582e-4,0.266648065,1.749525562573e-4,1.771304346789e-4,0.015625000
d5a841f07c3692eb,600,0.5,input_only,170,2.653823908615e-6,1.662648460982e-4,1.626459032302e-4,0.266834077,1.833060128860e-4,1.873652889657e-4,0.062500000
d5a841f07c3692eb,600,0.5,state_stats,170,2.432966733044e-6,1.591961163760e-4,1.516434750039e-4,0.254836310,1.540792415682e-4,1.559797168227e-4,0.046875000
d5a841f07c3692eb,600,0.5,gradient_full171,170,1.529200194346e-6,1.262108105160e-4,1.282583048307e-4,0.236514137,1.682783035761e-4,1.698259967569e-4,0.046875000
d5a841f07c3692eb,600,0.5,development_response_oracle,170,1.606526591592e-6,1.293624829529e-4,1.285387402336e-4,0.241815476,1.532255726318e-4,1.532255726318e-4,0.000000000
d5a841f07c3692eb,600,0.5,evaluation_state_response_comparator,170,1.458140487550e-6,1.232435126568e-4,1.254758022236e-4,0.242001488,1.628547643691e-4,1.628547643691e-4,0.000000000
d5a841f07c3692eb,600,1.0,hash_placebo_00,170,1.110164233567e-5,3.400619173963e-4,3.374251903159e-4,0.266741071,4.352983810350e-4,4.532331269189e-4,0.125000000
d5a841f07c3692eb,600,1.0,hash_placebo_01,170,1.130564794591e-5,3.431722105638e-4,3.452732546689e-4,0.267950149,3.664102805487e-4,3.727020920223e-4,0.078125000
d5a841f07c3692eb,600,1.0,hash_placebo_02,170,1.113523901331e-5,3.405760899642e-4,3.460999822513e-4,0.275576637,3.228436262361e-4,3.310697076131e-4,0.046875000
d5a841f07c3692eb,600,1.0,hash_placebo_03,170,1.136279749935e-5,3.440384774289e-4,3.390144721903e-4,0.268694196,3.483213147319e-4,3.506841576382e-4,0.031250000
d5a841f07c3692eb,600,1.0,hash_placebo_04,170,1.119177863322e-5,3.414396395110e-4,3.405070914500e-4,0.274739583,4.444161516517e-4,4.557098447009e-4,0.078125000
d5a841f07c3692eb,600,1.0,hash_placebo_05,170,1.104027820621e-5,3.391207719698e-4,3.334399611770e-4,0.268601190,3.518298865401e-4,3.630840566302e-4,0.062500000
d5a841f07c3692eb,600,1.0,hash_placebo_06,170,1.127861911805e-5,3.427617478848e-4,3.466255873107e-4,0.270368304,4.197758860087e-4,4.238691458163e-4,0.015625000
d5a841f07c3692eb,600,1.0,hash_placebo_07,170,1.101760527783e-5,3.387723743815e-4,3.406271052908e-4,0.266090030,3.557479146110e-4,3.605995523230e-4,0.015625000
d5a841f07c3692eb,600,1.0,input_only,170,1.060435943390e-5,3.323583569529e-4,3.248219857650e-4,0.265997024,3.586324934588e-4,3.674434502443e-4,0.062500000
d5a841f07c3692eb,600,1.0,state_stats,170,9.728944041969e-6,3.183444158515e-4,3.031243998020e-4,0.254650298,3.049497730387e-4,3.113862986766e-4,0.046875000
d5a841f07c3692eb,600,1.0,gradient_full171,170,6.107827394618e-6,2.522364010750e-4,2.565581279847e-4,0.238095238,3.466227640203e-4,3.519180653591e-4,0.062500000
