role,seed,step,scale,method,sample_index,stratum,kmeans_iterations,within_sse
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,4,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,5,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,6,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,7,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,8,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,9,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,10,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,11,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,12,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,13,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,14,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,15,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,16,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,17,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,18,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,19,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,20,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,21,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,22,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,23,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,24,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,25,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,26,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,27,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,28,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,29,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,30,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,31,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,32,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,33,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,34,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,35,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,36,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,37,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,38,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,39,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,40,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,41,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,42,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,43,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,44,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,45,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,46,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,47,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,48,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,49,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,50,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,51,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,52,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,53,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,54,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,55,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,56,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,57,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,58,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,59,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,60,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,61,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,62,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,63,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,64,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,65,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,66,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,67,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,68,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,69,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,70,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,71,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,72,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,73,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,74,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,75,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,76,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,77,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,78,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,79,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,80,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,81,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,82,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,83,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,84,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,85,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,86,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,87,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,88,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,89,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,90,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,91,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,92,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,93,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,94,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_01,95,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,0,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,1,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,2,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,3,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,4,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,5,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,6,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,7,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,8,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,9,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,10,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,11,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,12,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,13,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,14,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,15,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,16,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,17,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,18,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,19,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,20,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,21,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,22,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,23,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,24,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,25,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,26,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,27,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,28,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,29,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,30,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,31,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,32,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,33,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,34,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,35,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,36,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,37,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,38,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,39,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,40,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,41,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,42,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,43,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,44,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,45,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,46,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,47,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,48,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,49,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,50,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,51,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,52,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,53,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,54,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,55,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,56,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,57,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,58,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,59,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,60,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,61,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,62,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,63,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,64,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,65,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,66,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,67,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,68,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,69,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,70,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,71,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,72,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,73,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,74,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,75,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,76,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,77,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,78,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,79,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,80,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,81,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,82,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,83,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,84,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,85,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,86,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,87,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,88,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,89,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,90,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,91,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,92,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,93,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,94,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_02,95,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,0,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,1,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,2,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,3,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,4,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,5,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,6,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,7,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,8,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,9,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,10,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,11,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,12,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,13,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,14,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,15,8,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,16,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,17,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,18,3,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,19,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,20,5,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,21,1,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,22,6,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,23,11,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,24,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,25,2,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,26,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,27,7,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,28,10,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,29,4,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,30,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,31,0,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,32,9,0,0.000000000000e0
evaluation,9d047ac26e31b58f,600,0.5,hash_placebo_03,33,1,0,0.000000000000e0
