arm,epoch,loss_before,loss_after,accuracy_after,selected,no_op,blocked,min_selected_magnitude,sign_reversals,both_sign_available,one_sign_available,no_legal_move
A0,318,0.02815288,0.02791608,1.00000000,9,8,3,0.02000000,7,14,3,0
A0,319,0.02791608,0.02719202,1.00000000,7,10,3,0.02000000,5,14,3,0
A0,320,0.02719202,0.02818909,1.00000000,8,9,3,0.02000000,4,14,3,0
A0,321,0.02818909,0.02687411,1.00000000,9,8,3,0.02000000,7,14,3,0
A0,322,0.02687411,0.02761251,1.00000000,8,9,3,0.02000000,7,14,3,0
A0,323,0.02761251,0.02684217,1.00000000,7,10,3,0.02000000,6,14,3,0
A0,324,0.02684217,0.02705948,1.00000000,9,8,3,0.02000000,5,14,3,0
A0,325,0.02705948,0.02580559,1.00000000,8,9,3,0.02000000,6,14,3,0
A0,326,0.02580559,0.02701679,1.00000000,8,9,3,0.02000000,5,14,3,0
A0,327,0.02701679,0.02580559,1.00000000,9,8,3,0.02000000,7,14,3,0
A0,328,0.02580559,0.02583925,1.00000000,7,10,3,0.02000000,6,14,3,0
A0,329,0.02583925,0.02564788,1.00000000,7,10,3,0.02000000,5,14,3,0
A0,330,0.02564788,0.02583925,1.00000000,10,7,3,0.02000000,7,14,3,0
A0,331,0.02583925,0.02485600,1.00000000,7,10,3,0.02000000,7,14,3,0
A0,332,0.02485600,0.02597465,1.00000000,8,9,3,0.02000000,6,14,3,0
A0,333,0.02597465,0.02485600,1.00000000,9,8,3,0.02000000,7,14,3,0
A0,334,0.02485600,0.02488462,1.00000000,7,10,3,0.02000000,6,14,3,0
A0,335,0.02488462,0.02479152,1.00000000,7,10,3,0.02000000,5,14,3,0
A0,336,0.02479152,0.02488462,1.00000000,10,7,3,0.02000000,7,14,3,0
A0,337,0.02488462,0.02401225,1.00000000,7,10,3,0.02000000,7,14,3,0
A0,338,0.02401225,0.02504842,1.00000000,8,9,3,0.02000000,6,14,3,0
A0,339,0.02504842,0.02401225,1.00000000,9,8,3,0.02000000,7,14,3,0
A0,340,0.02401225,0.02403642,1.00000000,7,10,3,0.02000000,6,14,3,0
A0,341,0.02403642,0.02370159,1.00000000,7,10,3,0.02000000,3,14,3,0
A0,342,0.02370159,0.02416080,1.00000000,10,7,3,0.02000000,5,14,3,0
A0,343,0.02416080,0.02297221,1.00000000,7,10,3,0.02000000,7,14,3,0
A0,344,0.02297221,0.02437855,1.00000000,8,9,3,0.02000000,6,14,3,0
A0,345,0.02437855,0.02297221,1.00000000,9,8,3,0.02000000,7,14,3,0
A0,346,0.02297221,0.02335154,1.00000000,7,10,3,0.02000000,5,14,3,0
A0,347,0.02335154,0.02268798,1.00000000,8,9,3,0.02000000,5,14,3,0
A0,348,0.02268798,0.02330496,1.00000000,10,7,3,0.02000000,6,14,3,0
A0,349,0.02330496,0.02222931,1.00000000,7,10,3,0.02000000,7,14,3,0
A0,350,0.02222931,0.02310001,1.00000000,7,10,3,0.02000000,4,14,3,0
A0,351,0.02310001,0.02219155,1.00000000,10,7,3,0.02000000,5,14,3,0
A0,352,0.02219155,0.02239951,1.00000000,7,10,3,0.02000000,7,14,3,0
A0,353,0.02239951,0.02234086,1.00000000,8,9,3,0.02000000,5,14,3,0
A0,354,0.02234086,0.02243152,1.00000000,9,8,3,0.02000000,6,14,3,0
A0,355,0.02243152,0.02163935,1.00000000,7,10,3,0.02000000,5,14,3,0
A0,356,0.02163935,0.02265259,1.00000000,8,9,3,0.02000000,6,14,3,0
A0,357,0.02265259,0.02140625,1.00000000,9,8,3,0.02000000,7,14,3,0
A0,358,0.02140625,0.02215058,1.00000000,8,9,3,0.02000000,7,14,3,0
A0,359,0.02215058,0.02155650,1.00000000,7,10,3,0.02000000,6,14,3,0
A0,360,0.02155650,0.02182737,1.00000000,9,8,3,0.02000000,5,14,3,0
A0,361,0.02182737,0.02105606,1.00000000,8,9,3,0.02000000,5,14,3,0
A0,362,0.02105606,0.02183570,1.00000000,7,10,3,0.02000000,6,14,3,0
A0,363,0.02183570,0.02104498,1.00000000,10,7,3,0.02000000,6,14,3,0
A0,364,0.02104498,0.02137699,1.00000000,7,10,3,0.02000000,6,14,3,0
A0,365,0.02137699,0.02102468,1.00000000,7,10,3,0.02000000,4,14,3,0
A0,366,0.02102468,0.02137699,1.00000000,10,7,3,0.02000000,7,14,3,0
A0,367,0.02137699,0.02037872,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,368,0.02037872,0.02161554,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,369,0.02161554,0.02037872,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,370,0.02037872,0.02112756,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,371,0.02112756,0.02055144,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,372,0.02055144,0.02112756,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,373,0.02112756,0.02011573,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,374,0.02011573,0.02139410,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,375,0.02139410,0.02011573,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,376,0.02011573,0.02090611,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,377,0.02090611,0.02031795,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,378,0.02031795,0.02090611,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,379,0.02090611,0.01988224,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,380,0.01988224,0.02119754,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,381,0.02119754,0.01988224,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,382,0.01988224,0.02070956,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,383,0.02070956,0.02011067,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,384,0.02011067,0.02070956,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,385,0.02070956,0.01967496,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,386,0.01967496,0.02102308,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,387,0.02102308,0.01967496,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,388,0.01967496,0.02053510,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,389,0.02053510,0.01992671,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,390,0.01992671,0.02053510,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,391,0.02053510,0.01949099,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,392,0.01949099,0.02086824,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,393,0.02086824,0.01949099,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,394,0.01949099,0.02038026,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,395,0.02038026,0.01976341,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,396,0.01976341,0.02038026,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,397,0.02038026,0.01932770,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,398,0.01932770,0.02073082,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,399,0.02073082,0.01932770,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,400,0.01932770,0.02024284,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,401,0.02024284,0.01961851,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,402,0.01961851,0.02024284,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,403,0.02024284,0.01918280,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,404,0.01918280,0.02060889,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,405,0.02060889,0.01918280,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,406,0.01918280,0.02012091,1.00000000,7,10,4,0.02000000,7,13,4,0
A0,407,0.02012091,0.01948991,1.00000000,7,10,4,0.02000000,6,13,4,0
A0,408,0.01948991,0.02012091,1.00000000,9,8,4,0.02000000,7,13,4,0
A0,409,0.02012091,0.01905420,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,410,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,6,11,6,0
A0,411,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,412,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,413,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,414,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,415,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,416,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,417,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,418,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,419,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,420,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,421,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,422,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,423,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,424,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,425,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,426,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,427,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,428,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,429,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,430,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,431,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,432,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,433,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,434,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,435,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,436,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,437,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,438,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,439,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,440,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,441,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,442,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,443,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,444,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,445,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,446,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,447,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,448,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,449,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,450,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,451,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,452,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,453,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,454,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,455,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,456,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,457,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,458,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,459,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,460,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,461,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,462,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,463,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,464,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,465,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,466,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,467,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,468,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,469,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,470,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,471,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,472,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,473,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,474,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,475,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,476,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,477,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,478,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,479,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,480,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,481,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,482,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,483,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,484,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,485,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,486,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,487,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,488,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,489,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,490,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,491,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,492,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,493,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,494,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,495,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,496,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,497,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,498,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,499,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,500,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,501,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,502,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,503,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,504,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,505,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,506,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,507,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,508,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,509,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,510,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,511,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,512,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,513,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,514,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,515,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,516,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,517,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,518,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,519,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,520,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,521,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,522,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,523,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,524,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,525,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,526,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,527,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,528,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,529,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,530,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,531,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,532,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,533,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,534,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,535,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,536,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,537,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,538,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,539,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,540,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,541,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,542,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,543,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,544,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,545,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,546,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,547,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,548,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,549,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,550,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,551,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,552,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,553,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,554,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,555,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,556,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,557,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,558,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,559,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,560,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,561,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,562,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,563,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,564,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,565,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,566,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,567,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,568,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,569,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,570,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,571,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,572,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,573,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,574,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,575,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,576,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,577,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,578,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,579,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,580,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,581,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,582,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,583,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,584,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,585,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,586,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,587,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,588,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,589,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,590,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,591,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,592,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,593,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,594,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,595,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,596,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,597,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,598,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,599,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,600,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,601,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,602,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,603,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,604,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,605,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,606,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,607,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,608,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,609,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,610,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,611,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,612,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,613,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,614,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,615,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,616,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,617,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,618,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,619,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,620,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,621,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,622,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,623,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,624,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,625,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,626,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,627,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,628,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,629,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,630,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,631,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,632,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,633,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,634,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,635,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,636,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,637,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,638,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
A0,639,0.02050070,0.01905420,1.00000000,7,10,7,0.02000000,7,10,7,0
A0,640,0.01905420,0.02050070,1.00000000,7,10,6,0.02000000,7,11,6,0
