state_id,cell_id,dataset_id,initialization_id,stage,action_id,block_id,left_parameter,right_parameter,left_layer,right_layer,left_rank,right_rank,left_delta,right_delta,u0_train,u0_heldout,taylor_train,taylor_heldout,output_taylor_train,output_taylor_heldout,projected_within_utility_variance
23,7,1,2,4200,40,21,116,74,hidden1-hidden2,hidden1-hidden2,0,1,-0.020000000,0.010000000,2.376536528269e-4,2.489731957515e-3,2.495367514850e-4,2.533105540222e-3,,,6.495832032605e-6
23,7,1,2,4200,41,21,116,74,hidden1-hidden2,hidden1-hidden2,1,0,-0.010000000,0.020000000,2.760154505571e-4,2.004010602832e-3,2.952427340819e-4,2.036232675509e-3,,,6.023648824312e-6
23,7,1,2,4200,42,22,117,73,hidden1-hidden2,hidden1-hidden2,0,1,-0.020000000,-0.010000000,-7.557310163975e-4,-1.456165065368e-3,-5.671129902198e-4,-1.344645971228e-3,,,8.355265044396e-5
23,7,1,2,4200,43,22,117,73,hidden1-hidden2,hidden1-hidden2,1,0,-0.010000000,-0.020000000,-3.944778194030e-4,-1.914610465368e-3,-3.162907563877e-4,-1.859631334052e-3,,,3.242578297592e-5
23,7,1,2,4200,44,23,118,72,hidden1-hidden2,hidden1-hidden2,0,1,-0.020000000,0.010000000,-1.168180257082e-3,-5.357842892408e-3,-9.741271702614e-4,-5.189678558161e-3,,,1.071220577125e-4
23,7,1,2,4200,45,23,118,72,hidden1-hidden2,hidden1-hidden2,1,0,-0.010000000,0.020000000,-4.758325715860e-4,-9.540766477585e-4,-4.160342962056e-4,-8.998745877283e-4,,,2.604418777702e-5
23,7,1,2,4200,46,24,119,71,hidden1-hidden2,hidden1-bias,0,0,-0.020000000,-0.020000000,-4.257938514153e-4,2.307680745920e-3,-1.727647854596e-4,2.570287612717e-3,,,9.676761358980e-5
23,7,1,2,4200,47,24,119,71,hidden1-hidden2,hidden1-bias,1,1,-0.010000000,-0.010000000,-1.562492301067e-4,1.219236602386e-3,-8.638239272981e-5,1.285143806359e-3,,,2.464324925719e-5
23,7,1,2,4200,48,25,120,70,hidden1-hidden2,hidden1-bias,0,1,0.020000000,0.010000000,1.214233537515e-4,-1.167070120573e-3,1.480768173426e-4,-1.122659745086e-3,,,1.056950083291e-5
23,7,1,2,4200,49,25,120,70,hidden1-hidden2,hidden1-bias,1,0,0.010000000,0.020000000,1.128738125165e-4,-7.365581889947e-4,2.234333556328e-4,-5.697324214357e-4,,,4.203236559408e-5
23,7,1,2,4200,50,26,121,69,hidden1-hidden2,hidden1-bias,0,0,0.020000000,-0.020000000,-4.653080056111e-4,5.786931763093e-3,-3.709296737168e-4,5.934499052402e-3,,,2.828353883064e-5
23,7,1,2,4200,51,26,121,69,hidden1-hidden2,hidden1-bias,1,1,0.010000000,-0.010000000,-2.090663959583e-4,2.930303414663e-3,-1.854648368584e-4,2.967249526201e-3,,,7.031797782807e-6
23,7,1,2,4200,52,27,122,68,hidden1-hidden2,hidden1-bias,0,1,0.020000000,0.010000000,-1.702047884464e-4,2.142582088709e-3,-1.498541490790e-4,2.186959401655e-3,,,9.634593760262e-6
23,7,1,2,4200,53,27,122,68,hidden1-hidden2,hidden1-bias,1,0,0.010000000,0.020000000,-7.582704226176e-5,1.439560204744e-3,-4.972124985453e-5,1.504903423182e-3,,,1.423884356981e-5
23,7,1,2,4200,54,28,123,67,hidden1-hidden2,hidden1-bias,0,1,0.020000000,-0.010000000,1.365256806215e-4,4.025201002757e-4,1.826307302076e-4,4.359493265724e-4,,,2.673194216272e-5
23,7,1,2,4200,55,28,123,67,hidden1-hidden2,hidden1-bias,1,0,0.010000000,-0.020000000,2.298479278882e-4,7.162677745024e-4,3.154427727831e-4,7.868921388242e-4,,,4.697601145050e-5
23,7,1,2,4200,56,29,124,66,hidden1-hidden2,hidden1-bias,0,1,0.020000000,-0.010000000,7.019564509392e-5,1.085563252370e-3,1.056365084401e-4,1.152482693455e-3,,,1.981623796948e-5
23,7,1,2,4200,57,29,124,66,hidden1-hidden2,hidden1-bias,1,0,0.010000000,-0.020000000,8.661299943924e-6,1.225632925828e-3,1.215159434282e-4,1.416856849410e-3,,,6.500898101678e-5
23,7,1,2,4200,58,30,125,65,hidden1-hidden2,hidden1-bias,0,1,0.020000000,-0.010000000,-2.246070653200e-4,-8.263116081556e-4,-1.837699532718e-4,-7.862464445084e-4,,,1.722625323086e-5
